time,wx (rad/s),wy (rad/s),wz (rad/s)
31.210459,-0.02,0.01,-0.02
31.213279,-0.02,0.01,-0.03
31.215304,-0.02,0.01,-0.03
31.217974,-0.02,0.01,-0.03
31.220866,-0.02,0.00,-0.03
31.225363,-0.02,-0.00,-0.03
31.226092,-0.02,-0.00,-0.03
31.228095,-0.02,-0.00,-0.03
31.230143,-0.02,-0.01,-0.03
31.232696,-0.02,-0.01,-0.03
31.235022,-0.02,-0.01,-0.03
31.237823,-0.02,-0.01,-0.03
31.247538,-0.02,-0.01,-0.04
31.248410,-0.02,-0.01,-0.04
31.248834,-0.01,-0.01,-0.04
31.249441,-0.01,-0.01,-0.04
31.249997,-0.02,-0.01,-0.04
31.252543,-0.01,-0.01,-0.04
31.254764,-0.01,-0.01,-0.04
31.263304,-0.01,-0.01,-0.03
31.264585,-0.01,-0.01,-0.03
31.265012,-0.02,-0.01,-0.03
31.265632,-0.02,-0.01,-0.03
31.268646,-0.02,-0.01,-0.03
31.270056,-0.02,-0.00,-0.03
31.275558,-0.02,-0.01,-0.03
31.276280,-0.02,-0.01,-0.03
31.277276,-0.02,0.00,-0.03
31.279508,-0.02,0.00,-0.03
31.282059,-0.02,-0.00,-0.03
31.285202,-0.02,0.00,-0.03
31.287753,-0.02,0.00,-0.02
31.291534,-0.02,0.01,-0.03
31.292266,-0.02,0.01,-0.03
31.294510,-0.02,0.01,-0.02
31.296851,-0.02,0.01,-0.02
31.299347,-0.02,0.01,-0.02
31.302035,-0.03,0.01,-0.02
31.304726,-0.02,0.01,-0.02
31.308755,-0.02,0.02,-0.02
31.310477,-0.02,0.02,-0.02
31.311831,-0.02,0.02,-0.02
31.314202,-0.03,0.02,-0.02
31.316709,-0.02,0.02,-0.02
31.319130,-0.02,0.02,-0.02
31.322900,-0.02,0.02,-0.02
31.326816,-0.02,0.02,-0.01
31.328571,-0.02,0.02,-0.02
31.329433,-0.02,0.02,-0.02
31.332052,-0.02,0.02,-0.01
31.334103,-0.02,0.01,-0.01
31.336266,-0.02,0.02,-0.01
31.347933,-0.02,0.02,-0.01
31.348660,-0.02,0.01,-0.01
31.349014,-0.02,0.01,-0.01
31.349444,-0.02,-0.00,-0.01
31.349795,-0.01,-0.01,-0.01
31.351132,-0.01,-0.01,-0.01
31.353737,-0.01,-0.02,-0.01
31.367364,-0.01,-0.02,-0.01
31.368683,-0.01,-0.02,-0.01
31.369257,-0.01,-0.03,-0.01
31.369679,-0.01,-0.03,-0.01
31.370092,-0.01,-0.03,-0.00
31.370530,-0.00,-0.04,-0.01
31.370922,-0.01,-0.04,-0.01
31.374459,-0.01,-0.04,-0.00
31.375953,-0.01,-0.05,-0.00
31.378612,-0.00,-0.05,-0.00
31.381203,-0.00,-0.05,0.00
31.383899,-0.00,-0.05,0.00
31.386870,-0.00,-0.05,0.00
31.389737,-0.00,-0.05,0.00
31.393520,-0.00,-0.05,0.00
31.394228,0.00,-0.05,0.00
31.395896,0.00,-0.05,0.00
31.398133,0.00,-0.05,0.01
31.401597,0.00,-0.05,0.00
31.402940,0.01,-0.05,0.01
31.407656,0.01,-0.05,0.01
31.408326,0.01,-0.05,0.01
31.410458,0.01,-0.05,0.01
31.412927,0.01,-0.06,0.01
31.415361,0.01,-0.05,0.01
31.418204,0.01,-0.05,0.00
31.420226,0.01,-0.06,0.00
31.423882,0.01,-0.06,0.00
31.425839,0.01,-0.06,0.01
31.427755,0.01,-0.06,0.01
31.430255,0.01,-0.06,0.01
31.432930,0.01,-0.06,0.01
31.435123,0.01,-0.05,0.01
31.437614,0.00,-0.05,0.00
31.447880,0.01,-0.05,0.00
31.449935,0.01,-0.05,0.00
31.450501,0.00,-0.05,0.01
31.451011,0.00,-0.05,0.00
31.451498,0.00,-0.04,0.00
31.452674,0.00,-0.04,0.00
31.472831,0.00,-0.04,0.00
31.473571,0.00,-0.04,-0.00
31.473761,0.00,-0.04,0.00
31.473939,0.00,-0.04,0.00
31.474097,0.00,-0.03,0.00
31.474255,0.00,-0.03,0.00
31.474414,0.00,-0.03,0.00
31.474585,0.00,-0.03,0.00
31.474738,0.00,-0.03,-0.00
31.477006,0.00,-0.03,0.00
31.479491,0.00,-0.02,0.00
31.481947,0.00,-0.02,-0.00
31.485693,0.00,-0.02,-0.00
31.487716,0.00,-0.02,-0.00
31.489418,-0.00,-0.02,0.00
31.492332,0.00,-0.02,-0.00
31.494924,0.00,-0.02,-0.00
31.498493,-0.00,-0.02,-0.00
31.500781,-0.00,-0.02,-0.00
31.502689,-0.00,-0.02,-0.00
31.505841,-0.00,-0.01,-0.00
31.506754,-0.01,-0.01,-0.00
31.510474,-0.01,-0.01,-0.00
31.512835,-0.01,-0.01,-0.00
31.514933,-0.01,-0.01,-0.00
31.516812,-0.01,-0.00,-0.00
31.519316,-0.01,-0.00,-0.00
31.523256,-0.01,-0.00,0.00
31.525233,-0.01,0.00,0.00
31.527068,-0.01,0.00,0.00
31.528977,-0.01,0.01,-0.00
31.531616,-0.01,0.00,-0.00
31.535077,-0.01,0.01,-0.00
31.537219,-0.01,0.01,-0.00
31.543865,-0.01,0.01,-0.00
31.544525,-0.02,0.01,-0.01
31.544881,-0.02,0.01,-0.01
31.546333,-0.01,0.01,-0.01
31.548900,-0.01,0.01,-0.01
31.551901,-0.01,0.01,-0.01
31.553641,-0.01,0.00,-0.01
31.562706,-0.01,0.00,-0.01
31.563448,-0.01,0.00,-0.01
31.563794,-0.02,0.00,-0.01
31.564167,-0.02,0.00,-0.02
31.566235,-0.02,0.00,-0.02
31.569478,-0.02,0.01,-0.02
31.573118,-0.02,0.01,-0.02
31.573907,-0.02,0.01,-0.02
31.576951,-0.02,0.01,-0.02
31.578369,-0.02,0.01,-0.02
31.581322,-0.02,0.02,-0.02
31.584211,-0.02,0.02,-0.02
31.586287,-0.02,0.02,-0.02
31.590429,-0.02,0.02,-0.02
31.591712,-0.02,0.02,-0.02
31.593569,-0.02,0.02,-0.02
31.596446,-0.02,0.03,-0.02
31.598109,-0.02,0.03,-0.02
31.601262,-0.02,0.03,-0.02
31.604771,-0.02,0.03,-0.02
31.607582,-0.02,0.03,-0.02
31.609204,-0.02,0.03,-0.02
31.611412,-0.02,0.03,-0.02
31.613116,-0.02,0.03,-0.02
31.616673,-0.02,0.03,-0.02
31.619000,-0.02,0.03,-0.01
31.620916,-0.02,0.03,-0.01
31.623732,-0.02,0.03,-0.02
31.626203,-0.02,0.02,-0.02
31.628526,-0.02,0.02,-0.02
31.631094,-0.02,0.03,-0.02
31.633971,-0.02,0.02,-0.01
31.635136,-0.02,0.03,-0.01
31.643777,-0.02,0.03,-0.01
31.644583,-0.02,0.02,-0.01
31.644952,-0.02,0.02,-0.01
31.645538,-0.02,0.03,-0.01
31.647517,-0.02,0.03,-0.01
31.650750,-0.02,0.02,-0.01
31.653305,-0.02,0.02,-0.01
31.663081,-0.02,0.02,-0.01
31.663851,-0.02,0.02,-0.01
31.664195,-0.02,0.02,-0.01
31.664498,-0.02,0.01,-0.01
31.664966,-0.02,0.01,-0.01
31.667458,-0.02,0.01,-0.01
31.669939,-0.01,0.01,-0.01
31.673780,-0.01,0.01,-0.01
31.675229,-0.01,0.01,-0.01
31.677479,-0.02,0.01,-0.01
31.679851,-0.02,0.01,-0.02
31.682483,-0.02,0.01,-0.01
31.684447,-0.02,0.01,-0.01
31.690183,-0.02,0.01,-0.01
31.690958,-0.02,0.01,-0.01
31.691964,-0.02,0.01,-0.02
31.694503,-0.02,0.01,-0.01
31.696858,-0.02,0.01,-0.02
31.699309,-0.02,0.01,-0.02
31.702392,-0.02,0.01,-0.02
31.706942,-0.02,0.01,-0.02
31.707721,-0.02,0.01,-0.02
31.709347,-0.02,0.01,-0.02
31.711787,-0.02,0.01,-0.02
31.714537,-0.02,0.01,-0.02
31.716562,-0.02,0.01,-0.02
31.719052,-0.02,-0.00,-0.02
31.723509,-0.02,-0.00,-0.02
31.725211,-0.02,-0.00,-0.02
31.726807,-0.02,-0.00,-0.02
31.729170,-0.02,-0.01,-0.01
31.731921,-0.02,-0.01,-0.02
31.733855,-0.02,-0.01,-0.02
31.737626,-0.02,-0.01,-0.02
31.748141,-0.02,-0.01,-0.01
31.748913,-0.02,-0.01,-0.01
31.749414,-0.02,-0.01,-0.01
31.749817,-0.02,-0.01,-0.01
31.750204,-0.02,-0.01,-0.01
31.751834,-0.02,-0.01,-0.01
31.769966,-0.02,-0.01,-0.01
31.771458,-0.03,-0.01,-0.01
31.771979,-0.02,-0.01,-0.01
31.772443,-0.03,-0.00,-0.01
31.772885,-0.03,-0.00,-0.01
31.773532,-0.02,-0.00,-0.00
31.773957,-0.02,0.00,-0.00
31.774541,-0.03,0.00,-0.00
31.774947,-0.03,0.00,0.00
31.776158,-0.03,0.01,-0.00
31.778318,-0.03,0.00,-0.00
31.781434,-0.03,0.01,-0.01
31.783126,-0.03,0.01,-0.01
31.785855,-0.03,0.01,-0.00
31.791237,-0.03,0.00,-0.00
31.792208,-0.03,0.00,-0.00
31.793792,-0.03,-0.00,-0.00
31.795710,-0.03,-0.00,-0.00
31.798011,-0.03,-0.01,-0.00
31.801312,-0.03,-0.01,-0.01
31.806013,-0.03,-0.01,-0.01
31.806722,-0.02,-0.01,-0.01
31.819078,-0.02,-0.01,-0.01
31.819552,-0.03,-0.02,-0.00
31.819912,-0.03,-0.02,-0.01
31.820260,-0.03,-0.02,-0.01
31.820600,-0.02,-0.02,-0.01
31.820936,-0.02,-0.02,-0.01
31.823498,-0.03,-0.03,-0.01
31.825542,-0.03,-0.02,-0.01
31.828233,-0.02,-0.02,-0.01
31.830145,-0.02,-0.02,-0.01
31.832851,-0.02,-0.02,-0.01
31.835418,-0.02,-0.02,-0.01
31.838915,-0.02,-0.02,-0.01
31.841235,-0.02,-0.02,-0.01
31.844575,-0.02,-0.02,-0.01
31.844969,-0.02,-0.02,-0.01
31.847826,-0.02,-0.01,-0.01
31.849934,-0.02,-0.01,-0.01
31.852312,-0.02,-0.01,-0.01
31.855322,-0.02,-0.01,-0.01
31.858661,-0.02,-0.01,-0.01
31.860790,-0.02,-0.01,-0.01
31.863361,-0.03,-0.01,-0.01
31.864847,-0.02,-0.00,-0.01
31.867388,-0.02,-0.00,-0.01
31.870324,-0.02,-0.01,-0.00
31.872652,-0.03,-0.00,-0.00
31.875342,-0.03,-0.00,-0.01
31.877204,-0.03,-0.00,-0.01
31.880987,-0.02,-0.01,-0.00
31.882180,-0.03,-0.01,-0.00
31.884414,-0.03,-0.01,-0.00
31.889281,-0.03,-0.01,-0.00
31.889897,-0.03,-0.01,-0.00
31.891949,-0.03,-0.01,-0.00
31.895214,-0.02,-0.02,-0.00
31.896754,-0.02,-0.02,-0.00
31.899697,-0.02,-0.02,-0.00
31.902721,-0.02,-0.02,-0.00
31.905018,-0.02,-0.02,-0.00
31.907258,-0.02,-0.02,-0.00
31.910024,-0.02,-0.03,-0.01
31.911994,-0.02,-0.03,-0.00
31.914126,-0.02,-0.02,-0.01
31.917549,-0.02,-0.02,-0.01
31.921340,-0.02,-0.03,-0.01
31.921988,-0.01,-0.03,-0.01
31.925437,-0.01,-0.03,-0.01
31.926887,-0.02,-0.02,-0.01
31.929430,-0.01,-0.02,-0.00
31.933247,-0.01,-0.02,-0.00
31.933945,-0.01,-0.03,-0.01
31.944038,-0.01,-0.02,-0.01
31.944725,-0.01,-0.02,-0.00
31.945168,-0.01,-0.02,-0.00
31.945494,-0.01,-0.02,-0.00
31.947788,-0.01,-0.02,-0.00
31.948756,-0.01,-0.02,-0.00
31.952305,-0.00,-0.02,-0.01
31.960807,0.00,-0.02,-0.00
31.961637,-0.00,-0.02,-0.00
31.961958,-0.00,-0.02,-0.01
31.962245,-0.00,-0.01,-0.00
31.965891,-0.00,-0.01,-0.00
31.966252,-0.00,-0.01,-0.00
31.969700,-0.00,-0.01,-0.00
31.973349,-0.00,-0.01,-0.00
31.974082,-0.01,-0.01,0.00
31.976564,-0.00,-0.00,0.00
31.979492,-0.00,-0.01,0.00
31.981804,-0.01,-0.01,0.00
31.983751,-0.01,-0.00,0.00
31.986165,-0.01,-0.00,-0.00
31.988322,-0.01,-0.00,0.00
31.990620,-0.00,-0.00,0.00
31.993696,-0.01,-0.00,0.00
31.995787,-0.01,-0.00,0.00
31.998464,-0.00,-0.00,-0.00
32.000371,-0.00,-0.00,0.00
32.003100,-0.01,-0.00,0.00
32.006022,-0.01,-0.00,0.00
32.008655,-0.01,-0.00,-0.00
32.010503,-0.01,-0.00,0.00
32.012873,-0.01,-0.00,-0.00
32.016503,-0.01,-0.01,-0.00
32.018409,-0.01,-0.01,0.00
32.027933,-0.01,-0.01,-0.00
32.029002,-0.01,-0.01,-0.00
32.029776,-0.01,-0.01,-0.00
32.030407,-0.01,-0.01,-0.00
32.031004,-0.01,-0.02,-0.00
32.033318,-0.01,-0.01,-0.01
32.036815,-0.01,-0.02,-0.01
32.042912,-0.01,-0.02,-0.01
32.043466,-0.01,-0.02,-0.01
32.043652,-0.01,-0.02,-0.01
32.045990,-0.01,-0.02,-0.01
32.048228,-0.01,-0.02,-0.01
32.050058,-0.01,-0.01,-0.01
32.054103,-0.01,-0.01,-0.01
32.056935,-0.01,-0.01,-0.01
32.058534,-0.01,-0.01,-0.01
32.060192,-0.01,-0.01,-0.01
32.063262,-0.01,-0.01,-0.01
32.065298,-0.01,-0.01,-0.01
32.067218,-0.02,-0.01,-0.01
32.070901,-0.01,-0.01,-0.01
32.073194,-0.02,-0.00,-0.01
32.075046,-0.02,-0.00,-0.01
32.077974,-0.02,-0.00,-0.01
32.079552,-0.01,-0.00,-0.01
32.082841,-0.02,-0.00,-0.01
32.084528,-0.02,-0.00,-0.01
32.088562,-0.02,-0.00,-0.01
32.089880,-0.02,0.00,-0.01
32.092054,-0.01,-0.00,-0.01
32.095518,-0.01,-0.00,-0.00
32.097603,-0.01,0.00,-0.00
32.100971,-0.01,-0.00,-0.00
32.103048,-0.01,0.00,-0.00
32.106786,-0.01,-0.00,-0.00
32.107612,-0.01,-0.00,-0.00
32.109458,-0.01,-0.00,-0.00
32.112662,-0.01,-0.00,-0.00
32.114198,-0.01,-0.00,-0.00
32.118412,-0.01,-0.00,-0.00
32.119124,-0.01,-0.00,0.00
32.123677,-0.00,-0.00,0.00
32.124781,-0.01,-0.01,-0.00
32.126725,-0.01,-0.00,0.00
32.129247,-0.01,-0.00,0.01
32.133175,-0.00,-0.01,0.01
32.135386,-0.00,-0.01,0.01
32.141882,-0.00,-0.01,0.00
32.142548,-0.00,-0.01,0.01
32.142894,-0.01,-0.01,0.01
32.144871,-0.00,-0.01,0.01
32.146443,-0.01,-0.01,0.00
32.149016,-0.01,-0.01,0.01
32.151992,-0.01,-0.02,0.01
32.157556,-0.01,-0.02,0.01
32.158353,-0.01,-0.02,0.01
32.158714,-0.01,-0.02,0.01
32.162409,-0.01,-0.02,0.00
32.163911,-0.01,-0.02,0.00
32.166413,-0.01,-0.02,0.01
32.170047,-0.01,-0.02,0.01
32.171847,-0.00,-0.02,0.00
32.174467,-0.01,-0.02,0.01
32.176311,-0.01,-0.02,0.00
32.179299,-0.01,-0.02,0.00
32.182183,-0.01,-0.02,0.00
32.183631,-0.01,-0.01,0.00
32.187373,-0.01,-0.02,-0.00
32.188530,-0.01,-0.02,-0.00
32.191461,-0.01,-0.01,0.00
32.193935,-0.01,-0.01,-0.00
32.196645,-0.01,-0.01,-0.00
32.198110,-0.01,-0.00,0.00
32.201707,-0.01,-0.00,-0.00
32.204117,-0.01,-0.00,-0.00
32.206565,-0.01,-0.00,-0.00
32.208688,-0.01,-0.00,-0.00
32.210599,-0.01,0.00,-0.01
32.213577,-0.01,-0.00,-0.00
32.217380,-0.01,-0.00,-0.01
32.218155,-0.01,-0.00,-0.01
32.222059,-0.01,-0.00,-0.01
32.223169,-0.01,-0.00,-0.01
32.226750,-0.01,-0.00,-0.00
32.228786,-0.01,-0.00,-0.00
32.230207,-0.01,-0.00,-0.00
32.234930,-0.01,-0.00,-0.00
32.237668,-0.00,-0.00,-0.00
32.238332,-0.01,-0.01,-0.00
32.242121,-0.01,-0.00,-0.00
32.242737,-0.01,-0.00,-0.00
32.245210,-0.01,-0.00,0.00
32.247616,-0.01,-0.00,-0.00
32.251606,-0.01,-0.01,0.00
32.260303,-0.00,-0.01,-0.00
32.260985,-0.01,-0.01,-0.00
32.261396,-0.00,-0.01,-0.00
32.261734,-0.00,-0.01,0.00
32.262729,-0.01,-0.01,0.00
32.265776,-0.01,-0.01,0.00
32.267241,-0.00,-0.01,0.00
32.281196,-0.00,-0.01,0.00
32.282305,-0.00,-0.02,0.00
32.282698,-0.00,-0.02,0.00
32.283038,-0.01,-0.01,0.00
32.283381,-0.00,-0.02,-0.00
32.283730,-0.00,-0.01,-0.00
32.285582,-0.01,-0.01,0.00
32.288978,-0.01,-0.01,0.00
32.289805,-0.00,-0.01,0.00
32.292094,-0.00,-0.01,0.00
32.294957,-0.01,-0.01,0.00
32.296825,-0.01,-0.02,0.00
32.299389,-0.01,-0.02,0.00
32.303921,-0.01,-0.01,0.00
32.304632,-0.01,-0.01,0.00
32.307005,-0.01,-0.01,0.00
32.309466,-0.01,-0.01,0.00
32.312288,-0.01,-0.01,0.00
32.314684,-0.01,-0.01,0.00
32.318913,-0.01,-0.01,0.00
32.319419,-0.01,-0.01,0.00
32.323530,-0.01,-0.01,0.00
32.324518,-0.01,-0.01,0.00
32.326714,-0.01,-0.01,0.00
32.329502,-0.01,-0.01,0.01
32.331574,-0.01,-0.01,0.01
32.336850,-0.01,-0.01,0.01
32.338268,-0.01,-0.01,0.01
32.339531,-0.01,-0.01,0.00
32.342123,-0.01,-0.01,0.01
32.344252,-0.01,-0.01,0.01
32.346558,-0.00,-0.01,0.01
32.349146,-0.01,-0.01,0.01
32.359849,-0.01,-0.00,0.01
32.360895,-0.01,-0.00,0.01
32.361383,-0.01,-0.00,0.01
32.361740,-0.01,-0.00,0.01
32.361982,-0.01,-0.00,0.01
32.363911,-0.01,-0.00,0.01
32.366207,-0.01,-0.00,0.01
32.370246,-0.01,-0.00,0.01
32.371581,-0.01,-0.00,0.01
32.374442,-0.01,-0.00,0.01
32.376174,-0.01,-0.00,0.01
32.378495,-0.01,-0.00,0.01
32.380981,-0.01,-0.00,0.01
32.384214,-0.01,-0.00,0.01
32.386621,-0.01,-0.00,0.01
32.388307,-0.01,-0.00,0.01
32.390871,-0.01,-0.01,0.01
32.394471,-0.01,-0.01,0.01
32.396428,-0.01,-0.01,0.01
32.398241,-0.01,-0.01,0.00
32.402059,-0.00,-0.01,0.01
32.404250,-0.00,-0.02,0.01
32.405753,-0.00,-0.02,0.00
32.408768,-0.00,-0.02,0.01
32.410933,-0.01,-0.02,0.01
32.413751,-0.00,-0.03,0.00
32.416428,-0.00,-0.03,0.00
32.419450,-0.00,-0.03,0.00
32.420451,-0.00,-0.03,0.00
32.423593,-0.00,-0.03,0.00
32.426073,-0.00,-0.03,-0.00
32.428403,-0.00,-0.03,-0.00
32.431123,-0.00,-0.03,0.00
32.433336,0.00,-0.03,0.00
32.437269,0.00,-0.03,0.00
32.439247,-0.00,-0.03,0.00
32.440217,-0.00,-0.03,0.00
32.443519,-0.00,-0.02,0.00
32.445464,-0.00,-0.02,0.00
32.447608,-0.00,-0.02,0.00
32.451767,-0.00,-0.02,0.00
32.462238,-0.00,-0.02,0.00
32.463328,-0.00,-0.02,0.01
32.463935,-0.01,-0.02,0.01
32.464552,-0.00,-0.02,0.00
32.465418,-0.01,-0.02,0.01
32.466077,-0.01,-0.02,0.01
32.480818,-0.00,-0.02,0.01
32.481723,-0.00,-0.02,0.01
32.482051,-0.00,-0.02,0.01
32.482345,-0.00,-0.02,0.01
32.482634,-0.00,-0.02,0.01
32.482914,-0.00,-0.02,0.01
32.483176,-0.00,-0.02,0.01
32.486260,0.00,-0.02,0.01
32.487628,0.00,-0.02,0.01
32.489564,-0.00,-0.02,0.01
32.492985,-0.00,-0.02,0.01
32.494391,-0.00,-0.01,0.01
32.496817,-0.00,-0.01,0.01
32.500229,-0.00,-0.01,0.01
32.503060,-0.00,-0.01,0.01
32.504925,-0.00,-0.01,0.01
32.506702,-0.00,-0.01,0.01
32.509549,-0.00,-0.01,0.01
32.513264,-0.00,-0.01,0.01
32.514215,0.00,-0.01,0.01
32.517024,-0.00,-0.01,0.01
32.519185,0.00,-0.01,0.01
32.522457,0.00,-0.01,0.01
32.524968,0.00,-0.01,0.01
32.526439,-0.00,-0.01,0.01
32.529853,0.00,-0.01,0.01
32.531876,0.00,-0.01,0.01
32.534827,0.01,-0.02,0.01
32.538407,0.00,-0.02,0.01
32.539223,0.00,-0.01,0.01
32.541898,0.00,-0.01,0.01
32.543864,0.01,-0.01,0.01
32.547036,0.01,-0.01,0.01
32.548973,0.00,-0.01,0.01
32.551781,0.00,-0.01,0.01
32.553764,0.00,-0.01,0.01
32.556469,0.00,-0.01,0.01
32.559456,0.00,-0.00,0.01
32.562036,0.00,-0.00,0.01
32.563656,0.00,-0.00,0.01
32.566877,0.00,-0.00,0.01
32.568786,0.00,0.00,0.01
32.571464,0.00,0.00,0.01
32.574056,-0.00,0.00,0.01
32.576785,0.00,0.00,0.01
32.578374,0.00,0.00,0.01
32.581786,0.01,0.00,0.01
32.585441,0.00,0.01,0.01
32.586468,0.00,0.01,0.01
32.588986,0.00,0.01,0.01
32.591610,0.00,0.00,0.01
32.593836,0.01,0.01,0.01
32.596646,0.01,0.01,0.01
32.598151,0.01,0.01,0.01
32.602355,0.01,0.01,0.01
32.603971,0.01,0.01,0.01
32.605682,0.01,0.01,0.01
32.609540,0.01,0.01,0.01
32.611152,0.01,0.01,0.01
32.612952,0.01,0.01,0.00
32.616531,0.01,0.01,0.01
32.619535,0.01,0.01,0.01
32.621584,0.01,0.01,0.00
32.623067,0.01,0.01,0.00
32.625648,0.01,0.01,0.00
32.628787,0.01,0.01,0.00
32.631761,0.01,0.01,0.00
32.633880,0.01,0.02,0.00
32.636915,0.01,0.01,0.00
32.639500,0.01,0.01,0.00
32.642896,0.01,0.02,0.00
32.643263,0.01,0.02,0.00
32.646748,0.01,0.01,-0.00
32.647565,0.01,0.01,0.00
32.651065,0.00,0.02,0.00
32.659012,0.00,0.02,0.00
32.659892,0.00,0.02,-0.00
32.660341,0.00,0.02,0.00
32.660731,0.00,0.02,0.00
32.662414,0.00,0.02,-0.00
32.666264,0.00,0.02,-0.00
32.674499,0.00,0.02,0.00
32.675795,-0.00,0.03,0.00
32.676279,-0.00,0.03,-0.00
32.676691,-0.00,0.03,-0.00
32.677585,0.00,0.03,-0.00
32.679736,0.00,0.03,0.00
32.682107,0.00,0.03,-0.01
32.685701,-0.00,0.03,-0.01
32.687133,0.00,0.03,-0.01
32.690420,-0.00,0.03,-0.00
32.692018,-0.00,0.03,-0.00
32.694537,0.00,0.03,-0.00
32.696951,-0.00,0.03,-0.01
32.702787,0.00,0.03,-0.01
32.703705,0.00,0.03,-0.00
32.705532,-0.00,0.03,-0.00
32.707178,-0.00,0.03,-0.01
32.709944,-0.00,0.03,-0.01
32.711846,0.00,0.02,-0.00
32.714566,-0.00,0.02,-0.00
32.719361,-0.00,0.02,-0.00
32.720220,-0.00,0.03,-0.01
32.721859,-0.00,0.02,-0.00
32.724198,-0.00,0.02,-0.00
32.726618,-0.00,0.02,-0.00
32.729859,-0.00,0.02,-0.00
32.731798,-0.00,0.02,-0.00
32.735981,-0.00,0.02,-0.00
32.737498,0.00,0.02,-0.01
32.739215,0.00,0.02,-0.01
32.741666,0.00,0.02,-0.01
32.743870,0.00,0.02,-0.01
32.746350,0.00,0.02,-0.01
32.750307,0.00,0.02,-0.01
32.759794,-0.00,0.02,-0.01
32.760669,0.00,0.02,-0.01
32.761202,0.00,0.02,-0.01
32.761582,0.00,0.02,-0.01
32.761911,-0.00,0.03,-0.01
32.763642,-0.00,0.03,-0.01
32.780588,-0.00,0.02,-0.00
32.782025,0.00,0.03,-0.00
32.782374,0.00,0.03,-0.00
32.782684,-0.00,0.02,-0.01
32.783008,-0.00,0.03,-0.01
32.783321,0.00,0.02,-0.01
32.783664,-0.00,0.02,-0.00
32.783986,-0.00,0.02,-0.00
32.788819,0.00,0.02,-0.01
32.789501,0.00,0.02,-0.01
32.790731,0.01,0.02,-0.01
32.793160,0.00,0.01,-0.01
32.795855,0.00,0.02,-0.01
32.798193,-0.00,0.01,-0.01
32.801193,0.00,0.01,-0.01
32.803255,0.00,0.01,-0.01
32.805757,-0.00,0.01,-0.01
32.808710,0.00,0.01,-0.01
32.810692,0.00,0.01,-0.01
32.813469,0.00,0.01,-0.01
32.815559,0.00,0.01,-0.01
32.819133,0.00,0.01,-0.01
32.831233,-0.00,0.01,-0.01
32.831724,-0.00,0.01,-0.01
32.832047,-0.00,0.01,-0.01
32.832377,-0.00,0.01,-0.01
32.832696,-0.00,0.01,-0.01
32.833002,-0.00,0.01,-0.00
32.836065,-0.00,0.01,-0.00
32.838359,-0.00,0.02,-0.00
32.840716,-0.00,0.02,-0.00
32.842598,-0.01,0.02,-0.00
32.845532,-0.01,0.02,-0.00
32.848231,-0.00,0.03,-0.00
32.851171,-0.00,0.02,-0.01
32.852742,-0.00,0.03,0.00
32.855349,-0.00,0.03,0.00
32.858121,-0.00,0.03,0.00
32.860147,-0.00,0.03,-0.00
32.862812,-0.00,0.03,-0.00
32.864752,-0.00,0.03,0.00
32.867786,0.00,0.03,-0.00
32.870246,0.00,0.03,0.00
32.872781,-0.00,0.03,0.00
32.874688,-0.00,0.03,0.00
32.878233,-0.00,0.02,0.00
32.879593,0.00,0.02,-0.00
32.884689,0.00,0.02,0.00
32.885450,0.00,0.02,0.00
32.888172,0.00,0.02,0.00
32.889841,0.00,0.02,0.00
32.892054,0.00,0.01,0.00
32.894939,0.00,0.01,0.00
32.898000,0.00,0.01,0.00
32.899673,0.00,0.01,0.01
32.902381,0.00,0.01,0.01
32.904464,0.00,0.01,0.00
32.907851,0.00,0.02,0.00
32.910011,-0.00,0.02,0.00
32.912841,0.00,0.02,0.01
32.914383,0.00,0.02,0.00
32.917385,0.00,0.02,0.00
32.919531,0.00,0.02,0.00
32.922293,-0.00,0.03,0.00
32.924280,-0.00,0.03,0.00
32.926994,-0.00,0.03,-0.00
32.929762,-0.00,0.03,-0.01
32.932686,-0.00,0.04,0.00
32.935719,-0.00,0.03,-0.00
32.937516,-0.01,0.03,-0.01
32.939418,-0.00,0.02,-0.00
32.942555,-0.00,0.02,-0.00
32.943847,-0.00,0.02,-0.01
32.948161,-0.00,0.02,-0.01
32.954346,-0.01,0.02,-0.01
32.955024,-0.01,0.01,-0.01
32.955378,-0.00,0.01,-0.01
32.957846,-0.00,0.01,-0.02
32.958900,-0.00,0.01,-0.02
32.963152,-0.00,0.01,-0.02
32.963548,-0.01,0.01,-0.02
32.973295,-0.00,0.01,-0.01
32.974089,-0.00,0.00,-0.02
32.974435,-0.00,-0.00,-0.02
32.974765,-0.00,-0.00,-0.02
32.978258,-0.01,0.00,-0.02
32.978487,-0.01,-0.00,-0.02
32.980859,-0.01,-0.01,-0.02
32.984462,-0.01,-0.01,-0.02
32.987554,-0.00,-0.01,-0.02
32.989160,-0.01,-0.00,-0.02
32.990849,-0.01,-0.01,-0.02
32.993215,-0.01,-0.00,-0.02
32.996842,-0.00,-0.00,-0.02
32.999160,-0.00,-0.01,-0.02
33.001838,-0.00,-0.00,-0.02
33.004593,-0.00,-0.00,-0.02
33.006261,-0.00,-0.01,-0.02
33.008646,-0.00,-0.00,-0.02
33.011636,-0.00,-0.00,-0.02
33.014287,-0.00,-0.01,-0.02
33.017825,-0.00,-0.00,-0.02
33.018414,0.00,-0.00,-0.02
33.020569,-0.00,-0.00,-0.02
