time,wx (rad/s),wy (rad/s),wz (rad/s)
28.872761,-0.01,0.01,0.00
28.875036,-0.00,0.01,0.00
28.876921,-0.01,0.01,0.00
28.879222,-0.01,0.01,0.00
28.882267,-0.00,0.01,-0.00
28.884116,-0.00,0.01,0.00
28.887391,-0.01,0.01,0.00
28.890053,-0.00,0.00,-0.00
28.892596,-0.01,0.00,-0.00
28.894082,-0.01,-0.00,0.00
28.896467,-0.01,-0.01,0.00
28.899904,-0.01,-0.01,0.00
28.902457,-0.01,-0.01,0.00
28.907309,-0.00,-0.01,0.00
28.907874,-0.00,-0.01,0.00
28.909040,-0.01,-0.01,-0.00
28.913242,-0.00,-0.01,0.00
28.915494,-0.00,-0.01,-0.00
28.917133,-0.01,-0.01,0.00
28.925311,-0.00,-0.01,-0.00
28.925962,-0.00,-0.01,0.00
28.926308,-0.01,-0.01,0.00
28.926613,-0.00,-0.01,0.00
28.928598,-0.00,-0.01,-0.00
28.931217,-0.00,-0.01,-0.00
28.933910,-0.01,-0.01,0.00
28.937262,-0.01,-0.01,0.00
28.938565,-0.00,-0.01,0.00
28.941429,-0.00,-0.01,0.00
28.944099,-0.01,-0.01,0.00
28.946354,-0.01,-0.00,0.00
28.948922,-0.01,-0.00,0.00
28.951579,-0.01,-0.01,0.00
28.954731,-0.01,-0.01,0.00
28.956210,-0.01,-0.01,0.00
28.958628,-0.01,-0.01,0.00
28.961817,-0.01,-0.00,0.00
28.963598,-0.01,-0.01,0.00
28.965916,-0.00,-0.01,0.00
28.970983,-0.00,-0.01,0.00
28.971793,-0.01,-0.01,0.00
28.973203,-0.01,-0.00,-0.00
28.975842,-0.00,-0.01,0.00
28.978249,-0.01,-0.01,0.00
28.981322,-0.01,-0.01,0.00
28.983141,-0.00,-0.01,0.00
28.985548,-0.00,-0.01,0.00
28.988348,-0.01,-0.00,0.00
28.990527,-0.01,-0.00,0.00
28.993298,-0.01,-0.00,0.00
28.995308,-0.00,-0.00,0.00
28.997801,-0.01,-0.00,0.00
29.000720,-0.01,-0.00,0.00
29.007783,-0.01,-0.00,0.00
29.008712,-0.01,0.00,0.00
29.009019,-0.01,0.00,0.01
29.016884,-0.01,0.01,0.00
29.017363,-0.01,0.01,0.01
29.017743,-0.01,0.01,0.01
29.018003,-0.01,0.01,0.01
29.020940,-0.01,0.01,0.01
29.024024,-0.01,0.01,0.01
29.025713,-0.01,0.01,0.01
29.027317,-0.01,0.01,0.01
29.030561,-0.01,0.02,0.01
29.032779,-0.01,0.02,0.01
29.035187,-0.01,0.02,0.01
29.038550,-0.01,0.02,0.01
29.040713,-0.01,0.02,0.01
29.042441,-0.01,0.02,0.01
29.044973,-0.01,0.02,0.01
29.047165,-0.01,0.02,0.01
29.049658,-0.01,0.02,0.01
29.052114,-0.01,0.02,0.01
29.054614,-0.01,0.02,0.01
29.057173,-0.01,0.02,0.01
29.060198,-0.01,0.02,0.01
29.062021,-0.01,0.02,0.01
29.065154,-0.01,0.01,0.01
29.067644,-0.01,0.01,0.01
29.069671,-0.01,0.01,0.01
29.071989,-0.01,0.01,0.01
29.074665,-0.01,0.01,0.01
29.077600,-0.01,0.01,0.01
29.079869,-0.01,0.00,0.01
29.082548,-0.00,0.00,0.01
29.084876,-0.01,0.00,0.01
29.089744,-0.01,-0.00,0.01
29.090371,-0.00,-0.01,0.01
29.092028,-0.00,-0.00,0.01
29.094950,-0.00,-0.00,0.01
29.096959,-0.00,-0.00,0.01
29.099962,-0.00,-0.01,0.01
29.102155,-0.01,-0.01,0.01
29.104230,-0.00,-0.00,0.00
29.106478,-0.00,-0.00,0.01
29.109277,-0.00,-0.00,0.01
29.111425,-0.00,-0.01,0.01
29.113997,-0.00,-0.01,0.01
29.116486,-0.00,-0.01,0.01
29.119424,-0.00,-0.00,0.01
29.121349,-0.01,-0.00,0.01
29.124044,-0.00,-0.00,0.01
29.126299,-0.00,-0.01,0.01
29.128812,-0.00,-0.01,0.01
29.131192,-0.00,-0.00,0.01
29.133860,-0.00,-0.01,0.01
29.136796,-0.01,-0.01,0.01
29.139856,-0.00,-0.01,0.01
29.141905,-0.00,-0.01,0.01
29.143495,-0.00,-0.01,0.01
29.146115,-0.00,-0.01,0.01
29.148431,-0.00,-0.01,0.01
29.151457,-0.00,-0.01,0.01
29.154414,-0.00,-0.01,0.01
29.155852,-0.00,-0.01,0.01
29.159864,-0.00,-0.01,0.01
29.161000,-0.00,-0.01,0.01
29.164140,-0.00,-0.01,0.01
29.165793,-0.00,-0.01,0.01
29.169856,-0.00,-0.01,0.01
29.171332,-0.00,-0.01,0.01
29.173261,-0.00,-0.01,0.01
29.176537,-0.00,-0.01,0.01
29.178673,-0.00,-0.01,0.01
29.181670,-0.00,-0.00,0.02
29.183112,-0.00,-0.00,0.01
29.186800,-0.00,-0.00,0.01
29.188310,-0.01,-0.01,0.01
29.190602,-0.00,-0.00,0.02
29.193837,-0.00,-0.00,0.01
29.195362,-0.00,-0.00,0.02
29.199457,-0.00,-0.00,0.02
29.200789,-0.00,-0.00,0.01
29.207490,0.00,0.00,0.02
29.208118,-0.00,-0.00,0.02
29.208438,0.00,0.00,0.02
29.210453,0.00,-0.00,0.02
29.215845,-0.00,-0.00,0.02
29.216261,0.00,-0.00,0.01
29.219485,-0.00,-0.00,0.02
29.220069,-0.00,-0.00,0.02
29.223258,0.00,-0.00,0.01
29.224988,0.00,-0.00,0.01
29.228854,0.00,-0.00,0.01
29.230258,0.00,-0.00,0.01
29.233338,-0.00,-0.00,0.01
29.235242,-0.00,-0.00,0.01
29.238954,0.00,0.00,0.01
29.239851,0.00,0.00,0.01
29.243346,0.00,-0.00,0.01
29.244703,0.00,-0.00,0.01
29.248060,-0.00,-0.00,0.01
29.249685,-0.00,-0.00,0.01
29.252649,-0.00,-0.00,0.01
29.254903,-0.00,-0.00,0.01
29.257693,-0.00,-0.00,0.01
29.259947,-0.00,-0.01,0.01
29.261951,-0.00,-0.01,0.01
29.265461,-0.00,-0.00,0.01
29.269254,-0.00,-0.00,0.01
29.269911,-0.00,-0.01,0.01
29.272395,-0.00,-0.01,0.00
29.274879,-0.00,-0.00,0.00
29.277974,-0.00,-0.00,0.00
29.280315,-0.00,-0.00,0.00
29.282056,-0.00,-0.01,0.00
29.284546,-0.00,-0.01,0.00
29.286927,-0.01,-0.01,0.00
29.289700,-0.00,-0.00,0.00
29.291691,-0.00,-0.00,0.00
29.295032,-0.00,-0.01,-0.00
29.297154,-0.00,-0.01,0.00
29.299916,-0.00,-0.01,0.00
29.304639,-0.00,-0.01,0.00
29.305193,-0.00,-0.01,0.00
29.307601,-0.00,-0.01,0.00
29.309020,-0.00,-0.01,-0.00
29.311893,-0.00,-0.01,0.00
29.313959,-0.00,-0.01,0.00
29.317509,-0.00,-0.01,0.00
29.319643,-0.00,-0.01,0.00
29.321826,0.00,-0.01,0.00
29.324306,0.00,-0.01,-0.00
29.327212,0.00,-0.01,-0.00
29.328632,0.00,-0.01,0.00
29.332007,0.00,-0.01,0.00
29.335322,-0.00,-0.01,0.00
29.336936,0.00,-0.01,0.00
29.338810,0.00,-0.01,0.00
29.340967,0.00,-0.02,0.00
29.344454,0.00,-0.01,0.01
29.346481,-0.00,-0.01,0.00
29.349404,-0.00,-0.01,0.00
29.352061,0.00,-0.01,0.01
29.354702,-0.00,-0.01,0.01
29.356713,-0.00,-0.01,0.01
29.359336,-0.00,-0.01,0.01
29.361153,-0.00,-0.01,0.01
29.364265,0.00,-0.01,0.00
29.365866,0.00,-0.01,0.01
29.369843,0.00,-0.00,0.01
29.371984,-0.00,-0.00,0.01
29.373860,-0.00,-0.00,0.01
29.376616,-0.00,-0.00,0.01
29.378160,-0.01,-0.00,0.01
29.380658,-0.00,-0.00,0.01
29.383990,-0.00,-0.00,0.01
29.388921,-0.00,0.00,0.01
29.390225,-0.00,0.00,0.01
29.390755,-0.00,0.00,0.01
29.394355,-0.00,0.00,0.01
29.396404,-0.01,0.00,0.01
29.398041,0.00,0.01,0.01
29.406280,-0.00,0.01,0.01
29.406901,-0.00,0.01,0.01
29.407236,0.00,0.01,0.01
29.407938,0.00,0.01,0.01
29.411527,-0.00,0.02,0.01
29.414079,-0.00,0.02,0.01
29.417868,0.00,0.02,0.01
29.418259,0.01,0.02,0.01
29.424656,0.00,0.02,0.01
29.425364,0.00,0.02,0.01
29.425840,0.00,0.02,0.01
29.428213,0.01,0.02,0.01
29.430018,0.01,0.02,0.01
29.432485,0.01,0.01,0.01
29.436708,0.01,0.01,0.01
29.438127,0.01,0.02,0.01
29.440211,0.01,0.01,0.01
29.442381,0.01,0.01,0.01
29.445626,0.01,0.01,0.01
29.447152,0.01,0.01,0.01
29.452062,0.01,0.00,0.01
29.452587,0.01,0.00,0.01
29.455176,0.01,-0.00,0.00
29.457155,0.01,-0.00,0.00
29.459818,0.01,-0.00,0.00
29.462032,0.00,-0.01,0.00
29.464429,0.00,-0.01,0.00
29.467727,0.01,-0.01,0.00
29.469532,0.01,-0.01,0.00
29.472008,0.00,-0.01,-0.00
29.474974,0.00,-0.01,0.00
29.476868,0.01,-0.02,0.00
29.479301,0.01,-0.02,-0.00
29.481870,0.01,-0.02,-0.00
29.484740,0.01,-0.02,-0.00
29.487690,0.01,-0.02,-0.00
29.489518,0.01,-0.02,-0.00
29.491761,0.00,-0.02,-0.01
29.494835,0.00,-0.02,-0.01
29.496626,0.01,-0.02,-0.01
29.500096,0.01,-0.02,-0.01
29.509427,0.01,-0.02,-0.01
29.510296,0.00,-0.02,-0.01
29.510664,0.00,-0.02,-0.01
29.511027,0.00,-0.01,-0.01
29.512349,0.00,-0.01,-0.00
29.515837,0.00,-0.01,-0.01
29.531871,0.00,-0.01,-0.01
29.532646,0.00,-0.00,-0.01
29.532931,-0.00,-0.00,-0.00
29.533200,0.00,0.00,-0.01
29.533470,0.01,0.01,-0.01
29.533894,0.00,0.01,-0.01
29.534227,0.00,0.01,-0.00
29.534500,0.00,0.01,-0.00
29.538736,0.00,0.01,0.00
29.539225,0.00,0.01,0.00
29.541253,0.00,0.01,-0.00
29.543723,0.00,0.01,0.00
29.546102,0.00,0.01,0.00
29.548346,0.00,0.01,0.00
29.552236,0.00,0.01,0.00
29.554293,0.01,0.01,0.00
29.556768,0.00,0.00,0.00
29.558613,0.01,0.00,0.00
29.561383,0.01,0.00,0.00
29.563367,0.00,-0.00,0.00
29.565997,0.00,-0.00,0.00
29.570093,0.00,-0.00,0.00
29.571766,0.00,-0.00,0.00
29.574314,0.00,-0.00,0.01
29.575810,-0.00,-0.00,0.01
29.578472,0.00,-0.00,0.01
29.580635,0.00,-0.00,0.01
29.585408,0.00,0.00,0.01
29.587027,0.00,-0.00,0.01
29.588227,0.00,0.00,0.01
29.590640,0.00,0.00,0.01
29.593642,0.00,0.00,0.01
29.595775,0.00,0.01,0.00
29.598117,0.00,0.01,0.01
29.607919,0.00,0.01,0.00
29.608681,0.00,0.01,0.01
29.609064,0.00,0.01,0.01
29.609421,0.00,0.01,0.01
29.610402,0.00,0.01,0.00
29.614343,0.00,0.01,0.01
29.624715,0.00,0.01,0.00
29.625781,0.00,0.01,0.00
29.626195,0.00,0.00,0.01
29.626573,0.00,0.00,0.00
29.627258,0.00,-0.00,0.00
29.628296,0.01,-0.00,0.00
29.630203,0.00,-0.00,0.00
29.635531,0.00,-0.01,0.00
29.636292,0.00,-0.01,0.00
29.637546,0.00,-0.01,0.01
29.639987,0.00,-0.01,0.00
29.642433,0.00,-0.01,0.00
29.644921,0.00,-0.01,0.00
29.647404,0.00,-0.01,0.00
29.652463,0.01,-0.00,0.00
29.653225,0.00,-0.01,0.00
29.654938,0.01,-0.01,0.00
29.657243,0.00,-0.00,0.00
29.659852,0.00,-0.00,0.00
29.662243,0.01,-0.01,-0.00
29.664710,0.01,-0.00,-0.00
29.669190,0.01,-0.00,0.00
29.670044,0.00,-0.00,0.00
29.672812,0.01,-0.00,0.00
29.674620,0.01,-0.01,0.00
29.676990,0.01,-0.01,0.00
29.679530,0.01,-0.01,0.00
29.685449,0.01,-0.01,0.00
29.686443,0.01,-0.01,0.00
29.687671,0.01,-0.01,-0.00
29.689755,0.01,-0.01,-0.00
29.692321,0.01,-0.01,-0.00
29.694566,0.01,-0.01,0.00
29.697230,0.01,-0.01,-0.00
29.707295,0.01,-0.01,-0.00
29.708170,0.01,-0.01,-0.00
29.708622,0.01,-0.01,0.00
29.709037,0.01,-0.01,0.00
29.709893,0.01,-0.01,0.00
29.713182,0.01,-0.00,0.00
29.715019,0.01,-0.00,-0.00
29.723910,0.01,-0.01,-0.00
29.724814,0.01,-0.01,0.00
29.725140,0.01,-0.00,0.00
29.725430,0.01,-0.00,-0.00
29.726370,0.01,-0.00,-0.00
29.728800,0.01,-0.00,0.00
29.732182,0.01,-0.00,-0.00
29.735310,0.01,-0.00,0.00
29.736321,0.01,-0.00,-0.00
29.738788,0.00,-0.00,-0.00
29.741514,0.01,-0.00,0.00
29.743864,0.01,-0.00,-0.00
29.746131,0.00,-0.00,-0.00
29.748754,0.00,-0.00,-0.00
29.752873,0.01,-0.00,-0.00
29.755215,0.00,-0.00,-0.00
29.757266,0.00,-0.00,-0.00
29.758524,0.00,0.00,-0.00
29.760869,0.01,0.00,-0.00
29.763368,0.01,0.00,-0.00
29.767529,0.01,0.00,-0.00
29.768331,0.00,0.00,0.00
29.771422,0.00,0.01,-0.00
29.773696,0.01,0.00,-0.00
29.776108,0.01,0.00,-0.00
29.778601,0.01,0.01,-0.00
29.780691,0.01,0.00,-0.00
29.784847,0.01,0.01,-0.00
29.786283,0.01,0.01,-0.00
29.788510,0.01,0.01,0.00
29.791633,0.01,0.01,0.00
29.793141,0.01,0.00,0.00
29.795592,0.01,0.00,-0.00
29.798387,0.00,0.01,-0.00
29.808834,0.00,0.00,-0.00
29.809808,0.00,0.00,-0.00
29.810247,0.01,0.00,0.00
29.810675,0.00,-0.00,-0.00
29.811764,0.00,-0.00,0.00
29.814209,0.01,-0.00,-0.00
29.834777,0.01,-0.00,-0.01
29.835806,0.00,-0.01,-0.01
29.836112,0.00,-0.00,-0.00
29.836376,0.00,-0.00,0.00
29.836631,0.00,-0.00,-0.00
29.836890,0.01,-0.01,-0.00
29.837150,0.01,-0.01,-0.00
29.837404,0.00,-0.01,-0.00
29.837773,0.00,-0.01,-0.00
29.838029,0.00,-0.01,-0.00
29.840211,0.00,-0.01,-0.00
29.842341,0.00,-0.01,0.00
29.844732,0.00,-0.01,0.00
29.847239,0.00,-0.01,0.00
29.850594,0.00,-0.01,-0.00
29.852279,0.00,-0.01,-0.00
29.854706,0.00,-0.01,0.00
29.857234,0.01,-0.01,0.00
29.859612,0.01,-0.00,0.00
29.862109,0.00,-0.01,0.00
29.865465,0.00,-0.00,-0.00
29.867591,0.01,-0.00,-0.00
29.870133,0.00,-0.00,0.00
29.872094,0.00,-0.00,0.00
29.874557,0.00,-0.00,-0.00
29.876910,0.01,-0.00,0.00
29.879406,0.00,-0.00,0.00
29.883499,0.00,-0.00,0.00
29.884920,0.00,-0.00,0.00
29.886925,0.01,-0.00,0.00
29.890110,0.00,-0.00,0.00
29.891908,0.00,-0.00,0.00
29.894425,0.00,0.00,-0.00
29.896959,0.00,-0.00,0.00
29.902214,0.01,-0.00,0.00
29.902986,0.01,-0.00,0.00
29.904308,0.00,0.00,0.00
29.906702,0.00,0.00,0.00
29.910586,0.01,-0.00,0.00
29.913338,0.01,0.00,0.00
29.917483,0.01,-0.00,0.00
29.918082,0.01,0.00,0.00
29.924834,0.00,0.00,0.00
29.925412,0.00,0.00,0.00
29.925828,0.00,0.00,0.01
29.926603,0.01,0.00,0.00
29.929748,0.00,0.00,0.00
29.937448,0.00,0.01,0.00
29.938645,0.00,0.00,-0.00
29.939049,0.01,0.00,-0.00
29.939411,0.01,0.00,-0.00
29.941344,0.01,0.01,0.00
29.944139,0.01,0.00,-0.00
29.946525,0.01,0.00,0.00
29.950505,0.01,0.01,-0.00
29.951790,0.01,0.00,0.00
29.954182,0.01,0.00,-0.00
29.956321,0.01,0.00,-0.00
29.958570,0.01,0.00,-0.00
29.961298,0.01,0.00,-0.00
29.963404,0.01,0.00,-0.00
29.967530,0.01,-0.00,-0.00
29.969125,0.01,0.00,-0.00
29.970928,0.01,0.00,0.00
29.973355,0.01,0.00,-0.00
29.975881,0.01,0.00,0.00
29.978390,0.00,-0.00,0.00
29.980976,0.00,-0.00,-0.00
29.985335,0.01,-0.00,0.00
29.986761,0.01,-0.00,0.00
29.988925,0.01,-0.00,-0.00
29.990841,0.00,-0.01,-0.00
29.993151,0.01,-0.00,0.00
29.995470,0.01,0.00,-0.00
30.001189,0.01,0.00,-0.00
30.002190,0.00,-0.00,0.00
30.004195,0.01,0.00,-0.00
30.005696,0.01,-0.00,-0.00
30.008432,0.00,0.00,0.00
30.010352,0.00,0.00,0.00
30.014158,0.00,0.00,0.00
30.024217,0.00,0.00,0.00
30.024978,0.00,0.00,0.00
30.025343,0.00,0.01,0.00
30.025782,0.00,0.01,0.00
30.026146,0.00,0.01,0.00
30.035592,0.00,0.01,0.00
30.036132,0.00,0.01,0.01
30.036441,0.01,0.01,0.00
30.036754,0.00,0.01,0.00
30.039947,0.00,0.01,0.00
30.040421,0.00,0.01,0.00
30.043151,0.00,0.01,0.00
30.045273,0.00,0.01,0.00
30.048159,-0.00,0.01,0.01
30.050456,0.00,0.01,0.00
30.052740,0.00,0.01,0.00
30.055625,-0.00,0.00,0.00
30.057836,0.00,0.01,-0.00
30.059522,0.00,0.01,0.00
30.061986,0.00,0.01,0.00
30.065061,-0.00,0.01,0.00
30.067959,-0.00,0.01,0.00
30.070025,-0.00,0.01,-0.00
30.073254,-0.00,0.01,0.00
30.074534,-0.00,0.01,0.00
30.077956,-0.00,0.01,-0.00
30.079615,-0.00,0.01,0.00
30.082826,-0.00,0.01,0.00
30.086268,-0.00,0.01,0.00
30.087594,0.00,0.01,-0.00
30.090233,0.00,0.01,-0.00
30.092006,-0.00,0.01,0.00
30.094204,-0.00,0.01,-0.00
30.097820,-0.00,0.01,-0.00
30.100315,-0.00,0.01,-0.00
30.101959,-0.00,0.01,-0.00
30.105249,0.00,0.01,-0.00
30.107252,0.00,0.01,-0.00
30.109090,0.00,0.01,-0.00
30.112492,0.00,0.01,-0.00
30.115315,0.00,0.01,0.00
30.121627,0.00,0.01,0.00
30.122748,0.00,0.01,-0.00
30.123092,0.00,0.00,0.00
30.125510,-0.00,0.00,-0.00
30.128346,0.00,0.00,0.00
30.130826,0.00,0.00,-0.00
30.148022,0.00,0.00,-0.00
30.149265,0.00,-0.00,0.00
30.150111,0.00,-0.00,0.00
30.150775,-0.00,0.00,0.00
30.151342,0.00,0.00,-0.00
30.151674,0.00,0.00,-0.00
30.151999,0.00,0.01,-0.00
30.152319,0.00,0.00,-0.00
30.152639,0.00,0.00,-0.00
30.154245,0.00,0.00,-0.00
30.156472,0.00,0.01,-0.00
30.158433,0.01,0.00,0.00
30.160843,0.00,0.01,0.00
30.164655,0.00,0.01,0.00
30.168514,0.00,0.01,-0.00
30.169300,0.00,0.01,-0.00
30.171026,0.00,0.01,-0.00
30.173417,0.00,0.01,0.00
30.177117,0.00,0.01,0.00
30.179491,-0.00,0.01,0.00
30.183128,0.00,0.01,0.00
30.183759,0.00,0.01,-0.00
30.186451,-0.00,0.01,-0.00
30.188274,0.00,0.01,0.00
30.191352,0.00,0.01,0.00
30.194775,-0.00,0.01,0.00
30.196522,-0.00,0.01,-0.00
30.198791,-0.00,0.01,-0.00
30.201449,-0.00,0.01,0.00
30.203817,-0.00,0.01,0.00
30.206356,-0.00,0.01,0.00
30.207856,-0.00,0.01,0.00
30.211949,0.00,0.01,0.00
30.212968,0.00,0.01,0.00
30.220362,-0.00,0.01,0.00
30.221077,-0.00,0.02,0.00
30.221433,-0.00,0.02,0.00
30.224604,0.00,0.02,0.00
30.226133,-0.00,0.02,-0.00
30.229386,-0.00,0.02,0.00
30.237491,-0.00,0.02,0.00
30.238311,-0.00,0.01,0.00
30.238677,-0.00,0.02,0.01
30.239001,-0.00,0.02,0.00
30.241372,-0.00,0.02,0.00
30.244345,0.00,0.02,0.00
30.245815,-0.00,0.01,0.00
30.247841,-0.00,0.01,0.00
30.250274,-0.00,0.01,0.00
30.254213,-0.00,0.01,0.00
30.255898,-0.00,0.01,0.00
30.257740,-0.00,0.01,0.00
30.260753,0.00,0.01,0.00
30.266841,0.00,0.01,0.00
30.267647,0.00,0.01,0.00
30.268053,0.00,0.00,0.00
30.269924,0.00,0.01,0.00
30.272118,0.00,0.00,0.00
30.274899,-0.00,0.00,0.00
30.277045,0.00,0.00,0.00
30.279504,-0.00,0.00,0.00
30.284133,0.00,0.00,0.00
30.285145,0.00,0.00,0.00
30.287606,0.00,0.00,0.00
30.289521,-0.00,0.00,0.00
30.291879,-0.00,0.00,0.00
30.294959,-0.00,0.00,0.00
30.299662,-0.00,0.00,0.00
30.300469,-0.00,0.00,0.00
30.302027,0.00,0.01,0.00
30.304999,0.00,0.01,0.01
30.306703,0.00,0.00,0.00
30.309301,-0.00,0.00,0.00
30.311848,-0.00,0.00,0.00
30.322275,-0.00,0.01,-0.00
30.323031,0.00,0.01,0.00
30.323414,0.00,0.01,0.00
30.323779,-0.00,0.01,-0.00
30.325051,0.00,0.01,0.00
30.327316,0.00,0.01,-0.00
30.329425,0.00,0.01,-0.00
30.339357,-0.00,0.01,-0.00
30.340700,-0.00,0.01,0.00
30.341242,-0.00,0.01,0.00
30.341942,-0.00,0.01,-0.00
30.342464,-0.00,0.01,-0.00
30.345012,-0.00,0.01,-0.00
30.350073,-0.00,0.01,0.00
30.350792,-0.00,0.01,-0.00
30.351241,-0.00,0.01,-0.00
30.354250,-0.01,0.01,0.00
30.356270,-0.00,0.01,-0.00
30.358594,-0.00,0.01,-0.00
30.360987,-0.00,0.01,-0.00
30.365995,-0.00,0.01,-0.00
30.367105,-0.00,0.01,-0.00
30.368474,-0.00,0.01,-0.00
30.370893,-0.01,0.01,-0.00
30.373494,-0.00,0.01,-0.00
30.375888,0.00,0.00,-0.00
30.378482,0.00,0.00,-0.00
30.382757,0.00,-0.00,-0.00
30.384757,0.00,-0.00,-0.00
30.386135,-0.00,-0.00,-0.00
30.388524,-0.00,-0.00,-0.00
30.390672,-0.00,-0.00,-0.00
30.393257,-0.00,-0.00,-0.00
30.395642,-0.00,-0.00,-0.00
30.400415,-0.00,0.00,-0.00
30.401340,-0.00,0.00,-0.00
30.404506,-0.00,0.00,-0.00
30.405531,0.00,0.01,0.00
30.407920,-0.00,0.01,0.00
30.410614,-0.00,0.01,-0.00
30.421406,-0.00,0.01,-0.00
30.422431,-0.00,0.01,-0.00
30.422838,-0.00,0.01,0.00
30.423242,-0.00,0.01,0.00
30.423625,-0.00,0.01,0.00
30.425824,-0.00,0.01,0.00
30.428562,0.00,0.01,0.00
30.437362,0.00,0.01,0.00
30.439142,-0.00,0.01,0.00
30.439721,0.00,0.01,0.00
30.440159,-0.00,0.01,0.00
30.440521,0.00,0.01,0.00
30.442995,0.00,0.01,0.00
30.444965,0.00,0.01,0.00
30.447859,0.00,0.01,0.00
30.450348,0.00,0.01,0.00
30.452483,0.00,0.01,0.00
30.455084,0.00,0.01,-0.00
30.457516,0.00,0.01,0.00
30.459908,-0.00,0.01,0.00
30.465124,-0.00,0.00,0.00
30.465998,-0.00,0.00,0.00
30.467197,-0.00,0.00,0.00
30.469688,-0.00,-0.00,0.00
30.472105,-0.01,0.00,0.00
30.474615,-0.01,0.00,0.00
30.477003,-0.00,0.00,0.00
30.481313,-0.01,0.00,0.00
30.483211,-0.01,-0.00,0.00
30.484582,-0.00,0.00,-0.00
30.486954,-0.00,0.00,-0.00
30.489495,-0.00,0.00,-0.00
30.492095,-0.00,0.00,-0.00
30.494623,-0.00,0.00,-0.01
30.498216,-0.00,0.00,-0.00
30.499439,-0.00,0.00,-0.01
30.502542,-0.00,0.00,-0.00
30.504287,-0.00,0.00,-0.01
30.506749,-0.00,-0.00,-0.00
30.509286,-0.00,-0.00,-0.00
30.511656,-0.00,-0.00,-0.01
30.521090,-0.00,-0.00,-0.00
30.522016,0.00,-0.00,-0.01
30.522424,-0.00,-0.00,-0.00
30.522809,-0.00,-0.00,-0.00
30.524613,-0.00,-0.00,-0.01
30.527424,-0.00,-0.00,-0.00
30.536939,-0.00,-0.00,-0.00
30.538355,-0.00,-0.00,-0.00
30.538859,-0.01,-0.00,-0.00
30.539174,-0.00,-0.00,-0.00
30.539485,-0.00,-0.00,0.00
30.542191,-0.00,-0.00,-0.00
30.543824,-0.00,-0.00,0.00
30.547654,-0.01,0.00,0.00
30.548613,-0.00,-0.00,0.00
30.551101,-0.00,0.00,0.00
30.553546,-0.00,0.00,0.00
30.556181,-0.00,0.00,0.00
30.558743,-0.01,0.01,0.00
30.561496,-0.00,0.01,0.00
30.565787,-0.00,0.01,0.00
30.566616,-0.00,0.01,0.00
30.568605,-0.01,0.01,0.00
30.570945,-0.01,0.01,-0.00
30.573432,-0.00,0.01,0.00
30.575915,-0.00,0.01,0.00
30.581170,-0.00,0.01,0.00
30.581958,-0.00,0.00,-0.00
30.583359,-0.00,0.00,0.00
30.586093,-0.00,0.00,-0.00
30.588269,-0.00,-0.00,-0.00
30.590826,-0.00,0.00,0.00
30.593237,-0.00,0.00,0.00
30.598836,-0.00,0.00,0.00
30.599591,-0.00,-0.00,-0.00
30.601124,-0.00,-0.00,0.00
30.603013,0.00,-0.00,-0.00
30.605541,-0.00,-0.00,-0.00
30.608014,-0.00,0.00,0.00
30.610697,0.00,0.00,0.00
30.619986,0.00,0.00,0.00
30.620888,0.00,0.00,0.00
30.621298,0.00,0.00,0.00
30.621742,0.00,0.00,0.00
30.622850,0.00,-0.00,0.00
30.626124,0.00,0.00,0.00
30.628259,0.00,0.00,0.00
30.636264,0.00,0.00,0.00
30.637268,0.00,-0.00,0.00
30.637988,0.00,-0.00,0.00
30.638382,0.00,-0.00,0.00
30.640833,0.00,-0.00,0.00
30.642565,0.00,-0.00,0.00
30.645145,0.00,-0.01,0.00
30.650075,-0.00,-0.00,0.00
30.650874,0.00,-0.00,0.00
30.652597,0.00,-0.01,0.00
30.654942,-0.00,-0.01,0.00
30.657493,-0.00,-0.01,0.00
30.660353,0.00,-0.01,-0.00
30.665264,-0.00,-0.01,0.00
30.666134,-0.00,-0.01,0.00
30.667403,-0.00,-0.01,0.00
30.670083,0.00,-0.01,0.00
30.672406,-0.00,-0.01,0.00
30.674753,-0.00,-0.01,0.00
30.678174,0.00,-0.01,-0.00
30.681937,-0.00,-0.01,0.00
30.682776,0.00,-0.01,-0.00
30.684705,0.00,-0.01,-0.00
30.687359,0.00,-0.01,-0.00
30.689738,0.00,-0.01,-0.00
30.692624,0.00,-0.01,0.00
30.694574,0.00,-0.01,0.00
30.698576,0.00,-0.01,0.00
30.701187,0.00,-0.01,0.00
30.701913,0.00,-0.00,0.00
30.704397,-0.00,-0.00,0.00
30.706926,-0.00,-0.00,0.00
30.709158,0.00,0.00,-0.00
30.720281,0.00,0.00,0.00
30.721108,-0.00,0.00,0.00
30.721978,-0.00,0.00,0.00
30.722411,-0.00,0.01,0.00
30.722792,-0.00,0.00,0.00
30.724137,-0.00,0.00,0.00
30.726463,-0.00,0.00,0.00
30.739673,-0.00,0.00,0.00
30.741005,-0.00,0.00,0.00
30.741509,0.00,0.00,0.00
30.742013,-0.00,-0.00,0.00
30.742390,-0.00,-0.00,0.00
30.742796,-0.00,-0.00,0.00
30.744393,0.00,-0.00,0.00
30.748805,0.00,-0.00,0.00
30.749497,0.00,-0.00,0.00
30.751226,-0.00,-0.00,-0.00
30.753913,-0.00,-0.00,0.00
30.756615,0.00,-0.00,0.00
30.759160,-0.00,-0.00,0.00
