time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
11.211651,0.0196,-0.0095,0.0039,0.022
11.217493,0.0191,-0.0000,-0.0163,0.025
11.221446,0.0210,0.0165,-0.0245,0.036
11.226742,0.0228,0.0353,-0.0255,0.049
11.231434,0.0005,0.0206,-0.0100,0.023
11.236306,0.0020,0.0393,-0.0326,0.051
11.242422,-0.0084,0.0174,-0.0123,0.023
11.246198,0.0004,-0.0091,-0.0277,0.029
11.251200,-0.0314,0.0194,-0.0287,0.047
11.257427,-0.0247,-0.0213,-0.0320,0.046
11.261048,-0.0086,-0.0070,-0.0234,0.026
11.266297,-0.0234,-0.0119,-0.0339,0.043
11.271092,-0.0309,-0.0000,-0.0229,0.038
11.275873,-0.0382,-0.0096,0.0118,0.041
11.280913,-0.0455,-0.0239,0.0200,0.055
11.285640,-0.0263,-0.0190,-0.0074,0.033
11.291104,-0.0191,-0.0427,0.0083,0.047
11.295999,-0.0142,-0.0376,0.0097,0.041
11.300647,-0.1515,-0.1109,0.0827,0.205
11.308072,-0.1639,-0.1455,0.1149,0.248
11.310689,-0.0909,-0.0777,0.0924,0.151
11.315484,-0.0686,-0.0343,0.1177,0.141
11.320779,-0.0516,-0.0198,0.1001,0.114
11.325419,-0.0468,-0.0150,0.1063,0.117
11.330455,-0.0208,-0.0220,0.0766,0.082
11.335422,0.0217,-0.0219,0.0898,0.095
11.342070,0.0497,0.0162,0.0887,0.103
11.345511,0.0560,0.0540,0.0971,0.124
11.350039,0.0810,0.0796,0.0982,0.150
11.357214,0.0653,0.0907,0.0732,0.134
11.359906,0.0546,0.0209,0.0365,0.069
11.364671,0.0583,-0.0127,0.0809,0.101
11.369999,0.0476,0.0230,0.0703,0.088
11.374751,0.0632,0.0417,0.0525,0.092
11.379501,0.0550,0.0341,0.0421,0.077
11.384470,0.0707,0.0480,0.0366,0.093
11.390256,0.0695,0.0308,0.0333,0.083
11.394737,0.0611,0.0138,0.0466,0.078
11.399374,0.0479,-0.0102,0.0313,0.058
11.404654,0.0372,-0.0055,-0.0148,0.040
11.409736,0.0360,-0.0056,0.0011,0.036
11.414066,0.0655,-0.0129,0.0074,0.067
11.419559,0.0495,0.0084,-0.0341,0.061
11.424462,0.0336,0.0223,-0.0181,0.044
11.429563,0.0559,-0.0113,-0.0285,0.064
11.434152,0.0329,-0.0043,-0.0174,0.038
11.439627,0.0173,-0.0235,-0.0325,0.044
11.444072,-0.0030,-0.0116,-0.0260,0.029
11.448779,-0.0207,-0.0141,-0.0030,0.025
11.453669,-0.0023,-0.0236,-0.0251,0.035
11.458677,-0.0079,-0.0592,0.0075,0.060
11.463745,0.0126,-0.0565,-0.0314,0.066
11.468493,0.0043,-0.0230,-0.0129,0.027
11.474062,0.0128,-0.0467,0.0103,0.050
11.478355,0.0189,-0.0608,0.0119,0.065
11.483224,0.0131,-0.0367,0.0158,0.042
11.488632,0.0289,-0.0199,0.0245,0.043
11.493311,0.0493,0.0015,0.0331,0.059
11.498104,0.0648,-0.0010,0.0273,0.070
11.503043,0.0920,0.0036,0.0571,0.108
11.508744,0.0667,-0.0156,0.0225,0.072
11.512931,0.0558,-0.0156,0.0025,0.058
11.517759,0.0568,0.0152,-0.0151,0.061
11.523561,0.0340,-0.0112,-0.0040,0.036
11.527814,0.0470,-0.0042,0.0093,0.048
11.532744,0.0526,-0.0305,-0.0156,0.063
11.539205,0.0130,-0.0328,-0.0356,0.050
11.543109,0.0093,-0.0257,-0.0388,0.047
11.547631,0.0269,-0.0423,-0.0157,0.053
11.552592,-0.0151,-0.0969,-0.0072,0.098
11.557365,-0.0971,-0.1200,0.0180,0.155
11.562269,-0.0667,-0.0314,0.0120,0.075
11.567658,-0.0200,-0.0124,0.0512,0.056
11.574962,-0.0069,-0.0078,0.0450,0.046
11.577161,0.0323,-0.0103,0.0006,0.034
11.582086,0.0258,-0.0224,-0.0246,0.042
11.590417,0.0574,0.0084,-0.0330,0.067
11.592068,0.1005,0.0009,-0.0677,0.121
11.596980,0.1289,-0.0137,-0.0499,0.139
11.602091,0.1331,0.0169,-0.0512,0.144
11.607131,0.1797,0.1280,-0.0548,0.227
11.611887,0.1094,0.0933,-0.0892,0.169
11.616912,0.0754,-0.0362,-0.0401,0.093
11.626454,0.1036,-0.0577,-0.0653,0.135
11.627157,0.0817,-0.0338,-0.0997,0.133
11.632619,0.1005,-0.0149,-0.1364,0.170
11.640193,0.0904,0.0062,-0.1516,0.177
11.641419,0.0923,0.0128,-0.1334,0.163
11.646352,0.0821,0.0337,-0.1486,0.173
11.651261,0.0790,0.0566,-0.1377,0.169
11.656042,0.0640,0.0486,-0.1365,0.158
11.661137,0.0418,0.0263,-0.1257,0.135
11.666085,0.0055,0.0326,-0.1340,0.138
11.672553,-0.0282,0.0152,-0.0925,0.098
11.676154,-0.0236,-0.0045,-0.0893,0.092
11.680954,-0.0166,-0.0026,-0.1052,0.106
11.686177,-0.0262,0.0017,-0.0971,0.101
11.691071,-0.0476,-0.0179,-0.0941,0.107
11.695725,-0.0403,-0.0135,-0.0579,0.072
11.700674,-0.0378,-0.0448,-0.0410,0.072
11.705548,-0.0233,-0.0212,-0.0623,0.070
11.710609,-0.0208,-0.0097,-0.0786,0.082
11.715434,-0.0324,-0.0481,-0.1091,0.124
11.721145,-0.0416,-0.0505,-0.1533,0.167
11.725468,-0.0578,-0.0197,-0.1970,0.206
11.730394,-0.0738,0.0133,-0.2329,0.245
11.735339,-0.0658,0.0032,-0.2704,0.278
11.740139,-0.0959,0.0147,-0.3217,0.336
11.745183,-0.1115,0.0284,-0.3176,0.338
11.750026,-0.1270,0.0230,-0.2945,0.322
11.756261,-0.1022,0.0438,-0.2787,0.300
11.759777,-0.0802,0.0525,-0.2487,0.267
11.764837,-0.0679,0.0611,-0.2115,0.230
11.770963,-0.0416,0.0601,-0.1955,0.209
11.774823,-0.0040,-0.0597,-0.1366,0.149
11.779706,0.0093,-0.1048,-0.0847,0.135
11.785259,-0.0182,-0.1140,-0.0232,0.118
11.789795,-0.0405,-0.1349,0.0500,0.150
11.794506,-0.0532,-0.1509,0.0850,0.181
11.799443,-0.0207,-0.1264,0.2007,0.238
11.804614,-0.0077,-0.1354,0.2941,0.324
11.809548,-0.0282,-0.1040,0.3628,0.378
11.815172,-0.0604,-0.0847,0.4378,0.450
11.819302,-0.0401,-0.0584,0.5095,0.514
11.824206,-0.0152,-0.0395,0.5016,0.503
11.829055,-0.0356,-0.0185,0.5147,0.516
11.834206,-0.0701,0.0190,0.5459,0.551
11.839649,-0.0543,0.0396,0.4885,0.493
11.843935,-0.0621,0.0433,0.4358,0.442
11.848820,-0.0913,0.0684,0.3761,0.393
11.858615,-0.1080,0.0862,0.3307,0.358
11.859192,-0.1339,0.0920,0.2523,0.300
11.864086,-0.1215,0.1311,0.1389,0.226
11.868690,-0.1471,0.1460,0.0715,0.219
11.875733,-0.1580,0.1157,0.0094,0.196
11.878320,-0.1402,0.1285,-0.0664,0.201
11.883645,-0.1392,0.1293,-0.1462,0.240
11.888397,-0.1239,0.1158,-0.2110,0.271
11.893110,-0.0897,0.1215,-0.2561,0.297
11.897997,-0.0866,0.0986,-0.2769,0.306
11.903801,-0.0551,0.0973,-0.2758,0.298
11.908120,-0.0381,0.1340,-0.2934,0.325
11.912840,-0.0285,0.0873,-0.2773,0.292
11.917790,-0.0402,0.0932,-0.2491,0.269
11.923037,-0.0376,0.0849,-0.2183,0.237
11.927921,-0.0376,0.0481,-0.1615,0.173
11.932904,-0.0473,0.0354,-0.0860,0.104
11.937737,-0.0640,0.0227,-0.0062,0.068
11.943203,-0.0877,-0.0254,0.0110,0.092
11.947562,-0.1230,-0.0305,0.0637,0.142
11.953441,-0.1034,-0.0425,0.1066,0.155
11.957367,-0.1218,-0.0569,0.1303,0.187
11.962566,-0.1472,-0.0711,0.1373,0.213
11.967547,-0.1224,-0.0542,0.1586,0.208
11.972190,-0.0978,-0.0542,0.1727,0.206
11.977470,-0.0874,-0.0541,0.2129,0.236
11.982747,-0.0770,-0.0397,0.1978,0.216
11.989999,-0.0382,-0.0184,0.2160,0.220
11.992001,-0.0353,-0.0043,0.2411,0.244
11.996974,-0.0109,0.0144,0.2516,0.252
12.002079,0.0274,-0.0051,0.2713,0.273
12.007222,0.0586,-0.0101,0.2785,0.285
12.011850,0.0469,0.0134,0.2761,0.280
12.016768,0.0994,-0.0037,0.2449,0.264
12.021680,0.1160,0.0008,0.2424,0.269
12.026736,0.1254,0.0076,0.2469,0.277
12.031663,0.1562,0.0002,0.2156,0.266
12.039502,0.1749,-0.0072,0.2559,0.310
12.041757,0.1864,-0.0027,0.2839,0.340
12.046535,0.2501,-0.0006,0.2878,0.381
12.051394,0.2325,-0.0483,0.3154,0.395
12.057987,0.2791,-0.0078,0.3498,0.448
12.061398,0.3325,0.0394,0.3197,0.463
12.066770,0.3714,-0.0110,0.3540,0.513
12.071471,0.4859,-0.0373,0.3380,0.593
12.076108,0.4995,-0.0183,0.3030,0.585
12.081130,0.4965,-0.0303,0.3040,0.583
12.090884,0.5102,-0.0114,0.2812,0.583
12.091700,0.4833,0.0027,0.2492,0.544
12.095770,0.4494,0.0214,0.2292,0.505
12.100904,0.3942,0.0303,0.2069,0.446
12.107604,0.3631,0.0392,0.2179,0.425
12.110797,0.2918,0.0883,0.1859,0.357
12.115666,0.2331,0.0587,0.1705,0.295
12.120798,0.1749,0.0673,0.1051,0.215
12.125537,0.1171,0.0781,0.0685,0.157
12.130526,0.0670,0.0747,0.0251,0.103
12.137946,0.0577,0.0665,-0.0038,0.088
12.140577,0.0555,0.0631,0.0077,0.084
12.145483,0.0653,0.0692,0.0073,0.095
12.150287,0.1083,0.0587,-0.0051,0.123
12.156344,0.1153,0.0387,0.0490,0.131
12.160101,0.1342,0.0332,0.0647,0.153
12.165329,0.1887,0.0539,0.1015,0.221
12.172145,0.2307,0.0458,0.1048,0.257
12.174928,0.2508,0.0212,0.1153,0.277
12.180333,0.2684,-0.0103,0.1306,0.299
12.188054,0.2455,-0.0179,0.1814,0.306
12.190224,0.2321,-0.0372,0.2082,0.314
12.195265,0.2188,-0.0659,0.2303,0.324
12.203645,0.2103,-0.0374,0.2453,0.325
12.204429,0.1685,-0.0613,0.2390,0.299
12.209606,0.1414,-0.0827,0.2210,0.275
12.214425,0.1192,-0.0824,0.2293,0.271
12.221699,0.0926,-0.0941,0.2470,0.280
12.224554,0.0544,-0.0843,0.2647,0.283
12.230080,0.0071,-0.0626,0.2465,0.254
12.234259,-0.0230,-0.0601,0.2046,0.214
12.239162,-0.0527,-0.0410,0.1892,0.201
12.243966,-0.0702,-0.0125,0.1097,0.131
12.248963,-0.0968,-0.0009,0.1116,0.148
12.253742,-0.0851,0.0249,0.0707,0.113
12.258919,-0.1113,0.0245,0.0420,0.121
12.263824,-0.1228,0.0620,0.0322,0.141
12.270230,-0.1175,0.0589,0.0058,0.132
12.274509,-0.0837,0.0795,0.0010,0.115
12.278980,-0.0500,0.0953,-0.0110,0.108
12.283506,-0.0500,0.1085,-0.0136,0.120
12.288421,-0.0141,0.0551,-0.0281,0.063
12.293564,0.0096,0.0449,-0.0162,0.049
12.298414,0.0378,0.0301,0.0194,0.052
12.303641,0.0992,0.0154,0.0096,0.101
12.308996,0.0863,-0.0087,0.0523,0.101
12.313029,0.1044,-0.0159,0.0640,0.124
12.319753,0.1223,-0.0254,0.0543,0.136
12.323069,0.1185,-0.0349,0.0782,0.146
12.328210,0.1077,-0.0301,0.1116,0.158
12.333190,0.1255,-0.0300,0.1093,0.169
12.337753,0.1240,-0.0251,0.1500,0.196
12.342983,0.1178,-0.0227,0.1714,0.209
12.348462,0.0926,-0.0037,0.1807,0.203
12.352715,0.0559,0.0223,0.1472,0.159
12.358005,0.0717,0.0291,0.1616,0.179
12.362689,0.0304,0.0620,0.1497,0.165
12.374052,-0.0105,0.0590,0.1356,0.148
12.375302,0.0037,0.0656,0.0955,0.116
12.377657,0.0155,0.0768,0.0629,0.100
12.382624,0.0035,0.0856,0.0565,0.103
12.387764,0.0250,0.0682,-0.0116,0.074
12.392285,0.0129,0.0818,-0.0411,0.092
12.397125,0.0365,0.0763,-0.0324,0.091
12.404426,0.0431,0.0755,-0.0592,0.105
12.407040,0.0568,0.0487,-0.0478,0.089
12.413011,0.0632,0.0434,0.0038,0.077
12.416968,0.0244,0.0215,0.0099,0.034
12.421706,0.0166,0.0260,0.0138,0.034
12.426892,0.0160,0.0280,0.0511,0.060
12.431681,-0.0083,0.0157,0.0809,0.083
12.436533,-0.0158,0.0274,0.1297,0.133
12.441843,-0.0302,0.0294,0.1234,0.130
12.447108,-0.0633,0.0482,0.1411,0.162
12.453289,-0.0819,0.0026,0.1328,0.156
12.456396,-0.0908,0.0049,0.1413,0.168
12.461321,-0.1208,-0.0046,0.1427,0.187
12.466154,-0.1291,-0.0092,0.1369,0.188
12.471607,-0.1157,-0.0162,0.1146,0.164
12.476381,-0.1214,-0.0183,0.0997,0.158
12.481118,-0.1245,-0.0038,0.0585,0.138
12.488882,-0.1134,0.0011,0.0389,0.120
12.491328,-0.0595,0.0178,0.0002,0.062
12.496400,-0.0702,0.0012,-0.0098,0.071
12.502991,-0.0501,0.0155,-0.0318,0.061
12.505662,-0.0302,0.0011,-0.0061,0.031
12.510912,-0.0365,-0.0297,0.0098,0.048
12.515935,-0.0308,-0.0151,0.0162,0.038
12.520566,-0.0276,-0.0245,0.0392,0.054
12.525827,-0.0505,-0.0265,0.0669,0.088
12.530442,-0.0398,-0.0143,0.0612,0.074
12.536835,-0.0625,-0.0260,0.0556,0.088
12.540688,-0.0779,-0.0137,0.0217,0.082
12.545165,-0.0740,0.0340,0.0308,0.087
12.552790,-0.0464,0.0292,-0.0290,0.062
12.557977,0.0023,0.0243,-0.0669,0.071
12.560807,-0.0040,0.0456,-0.0973,0.108
12.565069,0.0112,0.0454,-0.0729,0.087
12.569969,0.0261,0.0024,-0.1390,0.141
12.575366,0.0384,0.0120,-0.1596,0.165
12.580009,0.0695,0.0452,-0.1373,0.160
12.586507,0.0408,0.0473,-0.1269,0.141
12.589772,0.0242,0.0327,-0.1070,0.114
12.595020,-0.0184,0.0301,-0.0967,0.103
12.601677,-0.0321,0.0299,-0.0579,0.073
12.604782,-0.0338,0.0274,-0.0171,0.047
12.609642,-0.0686,0.0225,0.0211,0.075
12.614466,-0.0936,0.0248,0.0495,0.109
12.619503,-0.0637,0.0390,0.0445,0.087
12.624594,-0.0671,0.0222,0.0374,0.080
12.629922,-0.0799,0.0341,0.0208,0.089
12.635118,-0.0378,0.0245,0.0256,0.052
12.639128,-0.0246,0.0056,-0.0075,0.026
12.644902,-0.0305,0.0129,-0.0377,0.050
12.649013,-0.0125,0.0320,-0.0629,0.072
12.653939,-0.0398,-0.0012,-0.0902,0.099
12.659273,-0.0358,0.0014,-0.0508,0.062
12.663859,-0.0272,-0.0149,-0.0449,0.055
12.669531,-0.0355,-0.0003,-0.0794,0.087
12.676055,-0.0557,0.0094,-0.0662,0.087
12.678916,-0.0757,-0.0071,-0.0387,0.085
12.684362,-0.1146,0.0027,0.0051,0.115
12.688521,-0.1105,-0.0113,0.0176,0.112
12.693646,-0.1015,0.0009,0.0419,0.110
12.698518,-0.1020,0.0011,0.0876,0.134
12.703321,-0.0882,0.0061,0.1162,0.146
12.708067,-0.1076,0.0040,0.0757,0.132
12.713153,-0.0912,0.0232,0.0997,0.137
12.718085,-0.1033,0.0044,0.0664,0.123
12.723425,-0.1152,0.0189,0.0525,0.128
12.728327,-0.0628,0.0072,0.0504,0.081
12.735009,-0.0725,0.0147,0.0151,0.076
12.737882,-0.0512,0.0173,-0.0009,0.054
12.743580,-0.0348,0.0484,-0.0335,0.068
12.747789,-0.0352,0.0389,-0.0278,0.059
12.753007,-0.0404,0.0389,-0.0222,0.060
12.758009,-0.0216,0.0532,-0.0263,0.063
12.762881,-0.0126,0.0531,-0.0255,0.060
12.773372,0.0083,0.0507,-0.0225,0.056
12.774232,-0.0209,0.0506,-0.0266,0.061
12.777590,-0.0378,0.0363,-0.0283,0.060
12.782779,-0.0310,0.0411,-0.0487,0.071
12.787345,-0.0289,0.0222,-0.0477,0.060
12.792841,-0.0290,0.0153,-0.0609,0.069
12.797431,0.0160,0.0085,-0.0478,0.051
12.804406,0.0179,-0.0173,-0.0418,0.049
12.807152,0.0174,-0.0096,-0.0335,0.039
12.813221,0.0168,-0.0257,-0.0421,0.052
12.819853,0.0376,-0.0489,-0.0577,0.084
12.821889,0.0582,-0.0481,-0.0422,0.086
12.827166,0.0667,-0.0283,-0.0196,0.075
12.831814,0.0633,-0.0419,-0.0139,0.077
12.836654,0.0719,-0.0530,0.0013,0.089
12.841752,0.0685,-0.0711,-0.0191,0.101
12.846839,0.0673,-0.0701,0.0296,0.102
12.852310,0.0899,-0.0573,-0.0146,0.108
12.856391,0.0862,-0.0682,-0.0014,0.110
12.861638,0.0849,-0.0530,-0.0048,0.100
12.866848,0.0575,-0.0498,-0.0107,0.077
12.871681,0.0635,-0.0252,0.0216,0.072
12.876331,0.0576,-0.0222,-0.0082,0.062
12.881240,0.0351,-0.0169,-0.0023,0.039
12.886178,0.0510,0.0098,0.0345,0.062
12.891337,0.0549,0.0244,0.0186,0.063
12.895893,0.0421,0.0341,0.0169,0.057
12.901101,0.0461,0.0200,0.0437,0.067
12.906437,0.0429,-0.0035,0.0251,0.050
12.910879,0.0445,0.0278,0.0185,0.056
12.916655,0.0391,0.0185,0.0191,0.047
12.920786,0.0457,-0.0049,0.0103,0.047
