time,ax (m/s^2),ay (m/s^2),az (m/s^2),aT (m/s^2)
22.847166,-3.2453,-9.7082,-5.3851,11.566
22.848523,-3.2142,-10.6639,-1.0543,11.188
22.854317,-2.5763,-11.0224,-0.3235,11.324
22.858983,-1.7890,-10.7395,-2.1266,11.093
22.867881,-1.2259,-10.1580,-4.0730,11.013
22.869397,-0.6491,-9.4984,-5.3431,10.917
22.873468,0.4118,-8.5220,-5.8030,10.318
22.886183,0.8207,-7.9062,-6.9054,10.529
22.887170,0.6988,-7.7323,-8.3426,11.396
22.888185,0.6618,-7.5940,-9.2739,12.005
22.893161,1.1382,-7.1527,-9.2488,11.747
22.898046,1.5044,-6.5801,-9.3364,11.521
22.902771,1.8153,-5.6533,-9.1428,10.902
22.908576,2.2960,-4.4785,-9.3410,10.611
22.913722,2.8891,-3.1255,-9.4810,10.392
22.917442,3.6560,-1.6546,-9.2941,10.123
22.923304,3.9302,-0.1456,-9.2754,10.075
22.927719,3.9164,1.3820,-9.6319,10.489
22.935585,3.7896,2.8030,-10.2102,11.246
22.938146,3.6865,3.8875,-10.8780,12.126
22.943388,3.8153,4.7409,-11.4628,12.978
22.949860,3.9888,5.8194,-11.7046,13.667
22.952188,4.2339,7.0755,-11.7493,14.354
22.956538,4.2355,8.1537,-11.8613,15.004
22.967921,4.5954,8.9004,-12.0891,15.700
22.969068,5.7974,9.6539,-11.5679,16.144
22.974653,6.5449,10.3169,-11.2024,16.576
22.982303,7.1093,10.9130,-11.4052,17.312
22.983158,7.7871,11.5536,-11.1684,17.857
22.987163,8.6238,12.1161,-11.0305,18.516
22.992801,9.3803,12.5994,-10.4631,18.874
22.997350,9.9537,12.6250,-9.1670,18.507
23.006514,9.6294,11.8134,-6.9109,16.734
23.007458,7.8895,10.5882,-5.0115,14.123
23.012100,5.6610,9.8013,-5.1263,12.425
23.016792,4.1962,9.4373,-6.2719,12.083
23.021581,3.6957,9.1332,-7.1796,12.191
23.025949,3.7264,8.8894,-7.6672,12.316
23.031355,3.8363,8.8436,-7.7334,12.358
23.035920,3.8048,8.8946,-7.5105,12.247
23.040862,3.6904,8.9443,-7.0702,11.984
23.045746,3.4782,8.8766,-6.4016,11.484
23.050980,3.1981,8.7378,-5.6259,10.873
23.056234,2.8320,8.5556,-5.1319,10.371
23.061569,2.3618,8.2389,-4.7252,9.787
23.065999,1.9343,7.8475,-4.3174,9.163
23.070990,1.5350,7.4002,-4.0256,8.563
23.075171,1.3001,6.9550,-3.7417,8.004
23.080440,1.0855,6.4572,-3.4148,7.385
23.085400,0.7857,6.0506,-3.0065,6.802
23.090749,0.5826,5.6632,-2.5910,6.255
23.097422,0.2252,5.2996,-2.2354,5.756
23.100979,-0.0438,4.8763,-1.8676,5.222
23.105671,-0.2668,4.4270,-1.5182,4.688
23.112925,-0.5876,3.9374,-1.3163,4.193
23.115341,-0.8020,3.3856,-1.1831,3.675
23.120397,-0.9414,2.7565,-1.0238,3.088
23.125925,-0.9752,2.1381,-1.0597,2.578
23.131051,-0.7921,1.4291,-1.1097,1.975
23.134704,-0.4012,0.8682,-1.1557,1.500
23.140635,0.0585,0.3296,-1.2308,1.275
23.147603,0.4122,-0.3987,-1.1991,1.329
23.150145,0.6365,-1.2703,-1.0713,1.779
23.154442,0.7946,-2.4225,-0.8550,2.689
23.166590,0.8194,-3.7194,-0.4190,3.832
23.167898,0.7610,-4.8670,0.0940,4.927
23.170775,0.6795,-5.9391,0.6170,6.010
23.174817,0.7923,-6.8131,1.1968,6.963
23.179497,1.0306,-7.8377,2.0500,8.167
23.184393,1.2553,-8.6841,3.1347,9.317
23.188917,1.5830,-9.3561,4.3420,10.435
23.194638,2.3171,-9.6778,5.2865,11.268
23.199288,3.0222,-9.5830,5.7841,11.594
23.204615,3.6567,-9.1254,6.3176,11.686
23.209255,4.0560,-8.2233,7.0542,11.569
23.213818,4.3839,-6.9107,8.4509,11.764
23.218534,4.8457,-5.3991,10.1897,12.508
23.224600,5.4710,-3.5486,10.9661,12.759
23.230277,6.4308,-1.4195,10.7172,12.579
23.234006,7.9679,0.5017,11.0069,13.597
23.239676,9.6430,1.6964,12.4403,15.831
23.247054,11.1562,1.7982,14.0189,18.006
23.248481,12.1746,0.8235,13.6374,18.300
23.253880,12.4548,-0.6947,9.4733,15.664
23.259274,11.7291,-2.7571,4.3062,12.795
23.269480,10.5769,-6.9379,5.8336,13.930
23.270882,7.6671,-15.1799,17.2912,24.253
23.275752,1.2879,-27.8853,27.6701,39.305
23.286076,-5.8016,-38.2691,16.9063,42.237
23.287053,-9.2698,-38.0798,-12.1652,41.037
23.287741,-6.7900,-26.6422,-32.3459,42.452
23.294808,-3.3024,-11.6276,-30.9496,33.226
23.298154,-1.9386,-0.2834,-21.8460,21.934
23.303882,-1.8835,6.6951,-14.4248,16.014
23.308041,-1.8588,11.3326,-9.3854,14.831
23.312754,-2.7309,13.9289,-6.9018,15.783
23.317733,-5.0181,13.9563,-6.7922,16.312
23.323258,-7.9022,12.3476,-8.5923,16.992
23.329032,-10.3710,10.4754,-10.4461,18.067
23.332127,-10.8613,9.4736,-11.3373,18.337
23.338184,-9.9933,8.9244,-11.6460,17.752
23.342426,-8.7072,8.3400,-10.8749,16.237
23.347834,-6.9537,7.6401,-9.0799,13.754
23.352795,-5.4290,6.6237,-7.0755,11.109
23.357569,-4.3525,4.8472,-4.6718,8.017
23.367086,-3.6716,1.8183,-2.5900,4.847
23.368455,-3.4320,-1.8886,-1.5582,4.216
23.372702,-3.5628,-5.8362,-1.3316,6.966
23.383047,-3.2751,-9.5394,-2.3057,10.346
23.384000,-2.7952,-12.4440,-4.7555,13.612
23.386890,-3.0438,-14.3372,-6.3948,15.991
23.393362,-3.9381,-14.9519,-5.8888,16.545
23.396586,-4.8620,-14.9143,-4.0058,16.190
23.402559,-5.3121,-14.1774,-2.4100,15.331
23.406946,-5.4819,-12.3593,-1.4979,13.603
23.411812,-5.3827,-9.6508,-0.6185,11.068
23.416357,-4.7223,-6.5828,-0.8332,8.144
23.421980,-3.8477,-3.8479,-1.8435,5.745
23.429456,-3.0831,-1.7427,-2.7973,4.513
23.430902,-2.4700,-0.2260,-3.6979,4.453
23.436443,-1.9658,0.7052,-4.0868,4.589
23.440718,-1.5924,1.0007,-4.0639,4.478
23.446909,-1.3168,0.9432,-4.1121,4.420
23.451508,-0.9962,0.8460,-4.1985,4.397
23.456505,-0.6921,0.8431,-4.3616,4.496
23.466121,-0.2186,1.0375,-4.6346,4.754
23.467376,0.5178,1.2742,-4.7829,4.977
23.471054,1.3223,1.3548,-4.8896,5.243
23.476334,2.0339,1.3322,-4.9441,5.510
23.481275,2.6340,1.1371,-4.7427,5.543
23.485920,2.9975,0.7815,-4.2615,5.268
23.490958,3.1677,0.2799,-3.6680,4.855
23.495481,3.1453,-0.3389,-3.0601,4.401
23.500934,3.0346,-1.0458,-2.3603,3.984
23.505769,2.9012,-1.5485,-1.5661,3.642
23.510893,2.7240,-1.8448,-0.6875,3.361
23.515308,2.7348,-1.8060,0.4488,3.308
23.520187,2.5805,-1.8079,1.3776,3.439
23.525052,2.1444,-1.9945,1.8476,3.463
23.529818,1.6426,-2.0710,1.9404,3.279
23.534882,1.4007,-1.7985,2.0811,3.087
23.540252,1.3028,-1.2803,2.3475,2.974
23.545406,1.2059,-0.7634,2.2576,2.671
23.549513,1.0187,-0.3750,1.8256,2.124
23.555523,0.8340,0.0811,1.2979,1.545
23.566824,0.7617,0.6573,0.7827,1.275
23.567644,0.6135,1.1073,0.2235,1.285
23.570719,0.3390,1.4121,-0.2429,1.472
23.584044,0.0525,1.7227,-0.5920,1.822
23.585280,-0.2102,1.9318,-0.7035,2.067
23.586338,-0.5062,1.9797,-0.7829,2.188
23.589967,-0.7996,2.0295,-0.8200,2.330
23.595159,-1.1285,2.0168,-0.8740,2.471
23.599510,-1.3539,1.9631,-0.6911,2.483
23.603856,-1.4479,1.9523,-0.4916,2.480
23.609774,-1.5856,1.9725,-0.6501,2.613
23.614545,-1.5671,2.0381,-0.8654,2.713
23.618650,-1.5629,2.1014,-0.9399,2.782
23.624156,-1.5827,1.8823,-0.7945,2.584
23.629283,-1.4520,1.6131,-0.5855,2.248
23.633610,-1.3934,1.2505,-0.4489,1.925
23.639636,-1.4729,0.8208,-0.2912,1.711
23.644900,-1.5483,0.4890,-0.2436,1.642
23.648785,-1.4823,0.3123,-0.2166,1.530
23.653254,-1.4873,0.1351,-0.3277,1.529
23.665178,-1.3477,0.1442,-0.5114,1.449
23.666647,-1.1264,0.2438,-0.6834,1.340
23.668208,-1.0652,0.2734,-0.6853,1.296
23.673372,-1.0470,0.1974,-0.6291,1.237
23.684172,-0.8457,0.2718,-0.5049,1.022
23.685636,-0.8543,0.0754,-0.1377,0.869
23.688139,-0.8433,-0.0375,0.5252,0.994
23.692835,-0.9727,-0.2845,1.6192,1.910
23.698228,-1.2344,-0.6656,2.8803,3.204
23.703039,-1.4405,-1.0416,4.4608,4.802
23.710803,-1.6686,-1.3168,6.1769,6.532
23.712446,-1.6830,-1.2928,7.7592,8.044
23.718914,-1.2934,-0.8433,9.4630,9.588
23.723786,-0.6741,-0.3494,10.7066,10.734
23.730845,0.0454,0.1192,11.0296,11.030
23.732212,0.7434,0.5430,10.5550,10.595
23.737315,1.1605,0.6205,9.4114,9.503
23.749019,1.2927,0.4835,7.7141,7.837
23.750203,1.0008,0.0943,5.6234,5.713
23.752594,0.7099,-0.3221,3.4458,3.533
23.757356,0.3337,-0.6577,1.0665,1.297
23.767050,-0.4216,-1.0604,-1.4392,1.837
23.767758,-1.0128,-1.1276,-3.9168,4.200
23.772256,-1.1533,-0.6754,-5.1180,5.290
23.777271,-0.8469,0.2857,-5.0524,5.131
23.781732,-0.4852,0.9865,-4.3296,4.467
23.786710,-0.0650,1.3790,-3.0005,3.303
23.792952,0.5312,1.4462,-0.7053,1.694
23.796369,1.1946,1.0206,1.9478,2.503
23.802210,1.6660,0.1858,3.9845,4.323
23.807412,1.8108,-0.7348,4.8383,5.218
23.812486,1.4900,-1.6982,4.4673,5.006
23.816740,0.8970,-2.5913,3.3598,4.337
23.820982,0.1075,-3.4566,1.7265,3.865
23.826059,-0.6500,-4.6738,0.1478,4.721
23.831760,-1.3367,-6.0144,-1.2009,6.277
23.836949,-2.1615,-7.3361,-2.3054,7.988
23.844907,-3.2162,-8.3196,-3.3548,9.530
23.846573,-3.7737,-8.6988,-4.3439,10.430
23.851625,-3.7738,-8.4098,-5.0231,10.498
23.857169,-3.4448,-7.9544,-5.6560,10.350
23.867709,-3.1205,-7.6154,-5.6981,10.010
23.869484,-2.7753,-7.1002,-5.3500,9.313
23.870899,-2.8541,-6.1773,-4.6693,8.253
23.882478,-3.4154,-5.0083,-4.1639,7.354
23.883532,-3.7507,-3.9209,-4.9193,7.324
23.885653,-4.3280,-3.4316,-5.5387,7.822
23.892480,-4.4380,-3.0134,-4.6025,7.068
23.895624,-4.2780,-2.4341,-4.2515,6.504
23.900330,-4.7153,-2.0573,-4.9104,7.112
23.904953,-5.2671,-1.9983,-4.8860,7.457
23.910615,-5.3242,-1.8871,-4.6773,7.334
23.915223,-4.6928,-1.6000,-5.1615,7.157
23.920744,-3.8428,-1.2718,-5.3964,6.746
23.927894,-3.3639,-1.2784,-5.6389,6.689
23.930022,-3.3267,-1.4056,-6.2176,7.190
23.935456,-3.3245,-1.3819,-6.9523,7.829
23.940099,-3.1655,-1.1037,-7.0635,7.819
23.945418,-2.8492,-0.9348,-6.2858,6.964
23.950168,-2.7010,-0.9368,-5.5361,6.231
23.955799,-2.5173,-1.0183,-4.9163,5.616
23.965797,-2.1299,-1.1147,-4.5415,5.139
23.967288,-1.5829,-1.0732,-4.4432,4.837
23.970927,-1.0424,-0.7478,-4.5853,4.761
23.981291,-0.5758,-0.3782,-4.7616,4.811
23.982759,-0.1905,-0.0960,-4.8000,4.805
23.984854,0.1255,0.2135,-4.7394,4.746
23.989903,0.3720,0.4994,-4.5887,4.631
23.994008,0.7421,0.7138,-4.5808,4.695
23.998829,0.9790,0.8610,-4.7044,4.882
24.004001,1.1658,0.9530,-4.8547,5.083
24.009369,1.4068,1.0902,-5.0340,5.339
24.017532,1.7327,1.3326,-5.0596,5.512
24.019073,2.0594,1.4651,-5.2228,5.802
24.025975,2.3463,1.6459,-5.4959,6.198
24.029362,2.4936,1.7269,-5.7102,6.466
24.033650,2.6324,1.7610,-5.7980,6.607
24.038602,2.7360,1.7675,-5.6774,6.545
24.045957,2.7996,1.6890,-5.3272,6.251
24.048628,2.8184,1.5612,-4.8870,5.853
24.053207,2.8992,1.4749,-4.4243,5.491
24.058855,2.8969,1.2673,-4.1890,5.248
24.063340,2.9417,1.0339,-3.9683,5.047
24.068251,3.0103,0.8393,-3.7656,4.893
24.073901,3.0841,0.5586,-3.4220,4.640
24.078087,3.2211,0.4118,-3.1203,4.503
24.082714,3.2275,0.4706,-2.9350,4.388
24.088531,3.3759,0.5170,-2.7492,4.384
24.093038,3.4457,0.4984,-2.7565,4.441
24.097956,3.5293,0.5011,-2.8870,4.587
24.102456,3.6231,0.4916,-3.0734,4.776
24.108675,3.6730,0.5321,-3.2197,4.913
24.112907,3.7139,0.4789,-3.3329,5.013
24.118283,3.6854,0.3896,-3.4247,5.046
24.122928,3.6298,0.3266,-3.5449,5.084
24.129041,3.5799,0.2658,-3.5257,5.032
24.132395,3.4974,0.2408,-3.3168,4.826
24.137537,3.4279,0.1942,-3.0138,4.569
24.143331,3.2665,0.1572,-2.6290,4.196
24.147749,3.0568,0.1704,-2.2697,3.811
24.153337,2.9308,0.1741,-1.9432,3.521
24.163910,2.8149,0.2066,-1.5704,3.230
24.165000,2.7096,0.1963,-1.1701,2.958
24.168241,2.5844,0.1410,-0.8929,2.738
24.172612,2.4878,0.0887,-0.7407,2.597
24.180785,2.3553,0.0300,-0.7296,2.466
24.181958,2.1637,-0.0709,-0.7011,2.276
24.187291,2.0230,-0.1947,-0.7053,2.151
24.192038,1.9496,-0.3630,-0.7107,2.107
24.196534,1.8308,-0.5854,-0.5001,1.986
24.201927,1.6662,-0.7426,-0.0915,1.826
24.207823,1.4963,-0.9617,0.4087,1.825
24.211758,1.2872,-1.2000,0.9535,2.002
24.217241,0.9761,-1.3262,1.5297,2.248
24.220966,0.6492,-1.4386,2.1838,2.694
24.226296,0.3011,-1.5616,2.8808,3.291
24.231176,0.0060,-1.6332,3.5737,3.929
24.236372,-0.1672,-1.6775,4.2965,4.615
24.243504,-0.3028,-1.6709,4.9114,5.197
24.245902,-0.4649,-1.6255,5.3790,5.638
24.251899,-0.6294,-1.4553,5.5891,5.810
24.256165,-0.7645,-1.1553,5.4273,5.601
24.265640,-0.8173,-0.7015,4.8264,4.945
24.267017,-0.5848,-0.1465,3.9637,4.009
24.270716,-0.1493,0.4572,3.0857,3.123
24.281529,0.3095,1.0261,2.4285,2.654
24.282196,0.7678,1.5916,1.8687,2.572
24.286887,1.1135,2.1970,1.4433,2.855
24.293320,1.3638,2.8113,1.0019,3.281
24.295744,1.5168,3.3988,0.6244,3.774
24.300192,1.6547,3.8832,0.2677,4.230
24.307020,1.7822,4.3198,-0.1176,4.674
24.310445,1.8904,4.6417,-0.5576,5.043
24.315930,1.9485,4.7823,-0.9494,5.251
24.320454,1.8923,4.7633,-1.4724,5.333
24.326842,1.6440,4.5156,-2.0094,5.209
24.330308,1.3266,4.0661,-2.5557,4.982
24.335677,1.1324,3.4222,-3.1636,4.796
24.340413,1.1013,2.4884,-3.6062,4.518
24.346121,1.2537,1.3363,-4.0517,4.447
24.350409,1.4538,0.1239,-4.4484,4.682
24.355705,1.6179,-0.9773,-4.8862,5.239
24.359791,1.7801,-2.0586,-5.0451,5.732
24.365243,2.1599,-3.1659,-4.7599,6.111
24.369286,2.9363,-4.3198,-4.7396,7.053
24.379661,3.7241,-5.6002,-5.4172,8.636
24.380946,4.1233,-6.5639,-4.7240,9.078
24.384497,3.5600,-7.2838,-2.0451,8.361
24.394458,1.6792,-7.8902,0.8768,8.114
24.395153,-0.4921,-7.8502,3.6117,8.655
24.398953,-2.0947,-7.2890,5.8383,9.571
24.405429,-3.1722,-6.3531,6.6464,9.726
24.409481,-3.5436,-5.0521,5.9975,8.605
24.414477,-3.3458,-3.6692,4.5295,6.721
24.419491,-2.6982,-2.2216,2.6676,4.397
24.424907,-2.0377,-0.8629,0.7314,2.331
24.428841,-1.4889,0.2968,-0.9122,1.771
24.433991,-1.1175,1.2100,-2.1998,2.748
24.441527,-0.9042,1.8940,-3.1491,3.784
24.443423,-0.7072,2.3757,-3.6630,4.423
24.449341,-0.4614,2.6796,-3.7744,4.652
24.454317,-0.1664,2.8563,-3.6222,4.616
24.464194,0.1299,2.9537,-3.3095,4.438
24.467793,0.3774,3.0964,-2.9418,4.288
24.468661,0.6331,3.2604,-2.5816,4.207
24.476675,0.8870,3.3738,-2.1857,4.117
24.477993,1.0939,3.3960,-1.7822,3.988
24.482971,1.3417,3.2078,-1.6018,3.828
24.489481,1.6154,2.8240,-1.7964,3.716
24.493062,1.8498,2.2217,-2.3394,3.719
24.498098,2.0517,1.4682,-2.5343,3.576
24.502611,1.9323,0.6687,-2.1487,2.966
24.507834,1.5767,0.0118,-1.4956,2.173
24.512788,1.1089,-0.5748,-0.8902,1.534
24.518493,0.5189,-1.1918,-0.4335,1.370
24.524921,-0.0741,-1.7148,-0.2140,1.730
24.527769,-0.4710,-2.0027,-0.0892,2.059
24.532342,-0.7821,-2.0656,0.0160,2.209
24.537891,-0.9265,-1.9084,0.0414,2.122
24.545694,-0.8819,-1.5700,0.0685,1.802
24.547387,-0.8742,-1.1581,-0.0316,1.451
24.554160,-0.8606,-0.7328,-0.2271,1.153
24.563869,-0.7793,-0.3369,-0.4643,0.968
24.565514,-0.7168,0.0152,-0.7324,1.025
24.566890,-0.6107,0.2638,-0.9995,1.201
24.581480,-0.4847,0.3734,-1.1406,1.294
24.582282,-0.3152,0.3967,-1.1679,1.273
24.582744,-0.1283,0.4320,-1.0668,1.158
24.587307,0.0659,0.4768,-0.8730,0.997
24.591602,0.2406,0.5502,-0.6103,0.856
24.597491,0.4191,0.5157,-0.3259,0.740
24.602716,0.6587,0.4358,-0.0475,0.791
24.608153,0.8774,0.2842,0.2188,0.948
24.612064,1.0367,0.1375,0.6355,1.224
24.616189,1.0865,0.0194,1.1485,1.581
24.627291,1.0391,-0.0987,1.6438,1.947
24.628294,0.9430,-0.2935,2.0126,2.242
24.631776,0.7821,-0.5241,2.1755,2.370
24.637429,0.5877,-0.7619,2.2066,2.407
24.647159,0.3076,-0.9683,2.0204,2.261
24.647946,0.0735,-1.0813,1.6800,1.999
24.651497,-0.1292,-1.1534,1.2678,1.719
24.657213,-0.3719,-1.1848,0.9517,1.565
24.660815,-0.6283,-1.0749,0.5883,1.377
24.665442,-0.8600,-0.9411,0.1159,1.280
24.675043,-1.1478,-0.8432,-0.5963,1.544
24.675904,-1.4176,-0.7691,-1.3702,2.116
24.680981,-1.5908,-0.5849,-1.8350,2.498
24.685432,-1.5553,-0.3625,-1.8746,2.463
24.690764,-1.4557,-0.1382,-1.5988,2.167
24.695387,-1.3045,0.0594,-1.1359,1.731
24.701061,-1.2210,0.1225,-0.9407,1.546
24.705911,-1.4237,-0.0584,-1.5306,2.091
24.710833,-1.7345,-0.3656,-2.3282,2.926
24.715002,-1.9276,-0.5738,-2.9583,3.577
24.723236,-1.9555,-0.5707,-3.0785,3.692
24.724860,-1.8834,-0.5171,-2.8067,3.419
24.731141,-1.7762,-0.4945,-2.1563,2.837
24.735461,-1.6344,-0.4717,-1.1123,2.032
24.741007,-1.3532,-0.3390,0.0168,1.395
24.745037,-1.0747,-0.1109,1.0016,1.473
24.750062,-0.8284,0.0640,1.7519,1.939
24.756504,-0.6406,0.1092,2.2621,2.354
24.760143,-0.4300,0.0536,2.5911,2.627
24.765411,-0.1919,-0.0262,2.7460,2.753
24.770060,0.0453,-0.0893,2.7059,2.708
24.779397,0.2842,-0.0999,2.5290,2.547
24.780646,0.5175,-0.1106,2.2476,2.309
24.785577,0.7951,-0.0544,1.8749,2.037
24.796714,1.1023,-0.0392,1.4290,1.805
24.797461,1.3001,-0.0817,0.9872,1.634
24.799316,1.4101,-0.1530,0.6415,1.557
24.804985,1.4590,-0.1980,0.2684,1.497
24.809499,1.4924,-0.2286,-0.0288,1.510
24.813753,1.4671,-0.2690,-0.1518,1.499
24.819738,1.3973,-0.2758,-0.1298,1.430
24.825049,1.2354,-0.3331,-0.0564,1.281
24.828950,0.9484,-0.4740,0.0678,1.062
24.834465,0.6375,-0.5909,0.2136,0.895
24.839324,0.3461,-0.5642,0.2251,0.699
24.843935,0.0933,-0.4465,0.1330,0.475
24.849322,-0.1018,-0.3052,0.0349,0.324
24.856603,-0.3062,-0.2669,-0.0791,0.414
24.858437,-0.4573,-0.3029,-0.2664,0.610
24.863727,-0.5668,-0.3460,-0.5101,0.837
24.869224,-0.6253,-0.3508,-0.7763,1.057
24.879955,-0.6229,-0.3675,-1.0861,1.305
24.881717,-0.6102,-0.3960,-1.4366,1.610
24.883052,-0.5585,-0.3407,-1.6907,1.813
24.894166,-0.4917,-0.2496,-1.9344,2.011
24.895012,-0.4146,-0.1536,-2.0997,2.146
24.898650,-0.3201,-0.0886,-2.2125,2.237
24.904516,-0.1583,0.0482,-2.2528,2.259
24.908422,-0.0441,0.1180,-2.2084,2.212
24.912374,0.0629,0.1472,-2.1032,2.109
24.918381,0.1773,0.1167,-1.9233,1.935
24.923373,0.3421,0.1487,-1.6618,1.703
24.927646,0.5521,0.1495,-1.4006,1.513
24.933486,0.7567,0.1145,-1.1190,1.356
24.940503,0.9821,0.1131,-0.8054,1.275
24.942888,1.1133,0.1379,-0.5441,1.247
24.947304,1.2293,0.1649,-0.3331,1.284
24.952901,1.2870,0.2015,-0.1630,1.313
24.957645,1.3010,0.1924,-0.1200,1.321
24.962535,1.2975,0.2838,-0.1683,1.339
24.966806,1.2836,0.3964,-0.2456,1.366
24.974789,1.2136,0.4634,-0.2588,1.325
24.977407,1.1737,0.5253,-0.2320,1.307
24.981937,1.1232,0.5319,-0.1846,1.256
24.990264,1.0741,0.5241,-0.0927,1.199
24.991632,1.0455,0.5520,-0.0046,1.182
24.996906,0.9898,0.6037,0.0438,1.160
25.002107,0.9044,0.5666,0.0309,1.068
25.011050,0.8039,0.5534,-0.0025,0.976
25.011974,0.7077,0.5377,-0.0896,0.893
25.016857,0.6087,0.4765,-0.1726,0.792
25.031569,0.5215,0.4368,-0.1652,0.700
25.032390,0.4247,0.3876,-0.1627,0.598
25.032851,0.3425,0.3241,-0.2200,0.520
25.040982,0.2463,0.2464,-0.2479,0.428
25.041657,0.1599,0.2214,-0.2707,0.385
25.047373,0.0881,0.2013,-0.1929,0.292
25.051155,0.0693,0.1309,-0.1704,0.226
25.056501,0.0294,0.0966,-0.1696,0.197
25.060980,0.0088,0.0503,-0.2241,0.230
25.065615,0.0222,0.0018,-0.2427,0.244
25.070775,0.0550,-0.0371,-0.3092,0.316
25.076011,0.0857,-0.0400,-0.3395,0.352
25.081205,0.1214,-0.0549,-0.3098,0.337
25.086665,0.1692,-0.0625,-0.2656,0.321
25.090512,0.2148,-0.0342,-0.2091,0.302
25.095683,0.2414,-0.0083,-0.1477,0.283
25.101353,0.2752,0.0176,-0.1342,0.307
25.105436,0.2804,0.0195,-0.1231,0.307
25.110585,0.2881,0.0071,-0.1193,0.312
25.115164,0.3056,0.0091,-0.0725,0.314
25.121566,0.3398,0.0135,-0.0808,0.350
25.125261,0.3646,0.0298,-0.1011,0.380
25.130530,0.3656,0.0414,-0.1119,0.385
25.135540,0.3904,0.0457,-0.1035,0.406
25.139760,0.4130,0.0381,-0.1262,0.434
25.145385,0.4570,0.0114,-0.1845,0.493
25.149547,0.4986,0.0063,-0.1732,0.528
25.154961,0.4971,-0.0252,-0.1279,0.514
25.159903,0.5482,-0.0255,-0.1279,0.563
25.164444,0.5800,-0.0067,-0.1249,0.593
25.176843,0.6233,0.0097,-0.0976,0.631
25.177865,0.6376,0.0236,-0.0294,0.639
25.181226,0.6683,0.1021,0.0436,0.677
25.185334,0.6914,0.1469,0.1023,0.714
25.194735,0.6901,0.1390,0.1417,0.718
25.195214,0.6836,0.1717,0.1787,0.727
25.199440,0.5956,0.5225,0.1846,0.814
25.205257,0.4910,1.4495,0.1815,1.541
25.209121,0.4919,2.3467,0.2294,2.409
25.213918,0.5671,2.6877,0.2947,2.763
25.221513,0.5558,2.3750,0.2878,2.456
25.224016,0.3676,1.7924,0.2266,1.844
25.229140,0.2119,0.9259,0.0667,0.952
25.234329,0.1724,-0.3509,-0.2532,0.466
25.242355,0.2556,-2.0856,-0.6717,2.206
25.244773,0.5103,-3.5766,-1.1762,3.800
25.248609,0.8110,-4.4010,-1.7152,4.793
25.253864,0.9044,-4.2413,-2.1086,4.822
25.258714,0.8900,-2.7921,-2.1783,3.651
25.263931,0.9432,-1.2776,-2.0111,2.562
25.274166,1.0017,-0.5113,-1.7341,2.067
25.275192,0.9745,-0.0974,-1.5012,1.792
25.278188,0.9114,0.1915,-1.3494,1.640
25.283230,0.7881,0.3510,-1.1670,1.451
25.288025,0.5930,0.3978,-0.9791,1.212
25.293918,0.3552,0.2722,-0.7244,0.852
25.298349,0.1468,0.1445,-0.5304,0.569
25.304037,-0.0320,0.0577,-0.4161,0.421
25.308082,-0.1907,0.0285,-0.2738,0.335
25.312814,-0.3010,0.0161,-0.2038,0.364
25.318112,-0.3844,0.0492,-0.1341,0.410
25.322589,-0.3862,0.1254,-0.0570,0.410
25.328393,-0.3857,0.2111,0.0370,0.441
25.333518,-0.3350,0.2297,0.1216,0.424
25.340887,-0.2722,0.2793,0.2061,0.441
25.342819,-0.2500,0.3290,0.2428,0.479
25.347995,-0.1867,0.3571,0.2960,0.500
25.355801,-0.0777,0.3445,0.3133,0.472
25.357779,0.0555,0.3057,0.2969,0.430
25.362559,0.1723,0.3148,0.2231,0.423
25.368091,0.3109,0.3671,0.1400,0.501
25.378077,0.4879,0.3261,0.1264,0.600
25.380656,0.6720,0.3114,0.0936,0.747
25.382576,0.7891,0.2489,0.0486,0.829
25.387787,0.8942,0.1697,0.0295,0.911
25.391700,1.0182,0.0811,0.0461,1.022
25.396660,1.0557,0.0212,0.0097,1.056
25.402602,1.0880,-0.0099,0.0019,1.088
25.406697,1.0696,-0.0195,0.0251,1.070
25.411856,1.0580,-0.0124,0.0652,1.060
25.416281,0.9955,0.0185,0.1242,1.003
25.422311,0.8942,0.0230,0.1709,0.911
25.426698,0.7781,0.0441,0.2530,0.819
25.431467,0.6475,0.0699,0.2605,0.701
25.438990,0.4714,0.1220,0.2724,0.558
25.441217,0.4148,0.1356,0.2839,0.521
25.447215,0.3366,0.1732,0.2446,0.451
25.451463,0.2419,0.1939,0.2049,0.372
25.456483,0.2310,0.1835,0.1627,0.337
25.463235,0.2299,0.1899,0.1036,0.316
25.466996,0.2527,0.1723,0.0542,0.311
25.478063,0.2516,0.1811,-0.0070,0.310
25.479352,0.2675,0.1205,-0.0367,0.296
25.480705,0.3290,0.0434,-0.0565,0.337
25.499208,0.3811,0.0285,-0.0570,0.386
25.499860,0.4260,0.0161,-0.0570,0.430
25.500236,0.4471,0.0061,-0.0425,0.449
25.500653,0.4895,-0.0087,-0.0447,0.492
25.508054,0.4746,-0.0139,-0.0635,0.479
25.511686,0.4598,-0.0621,-0.0824,0.471
25.515106,0.4354,-0.0864,-0.1064,0.456
25.520104,0.3847,-0.0867,-0.1691,0.429
25.524910,0.3726,-0.1134,-0.2009,0.438
25.530498,0.3533,-0.1352,-0.2571,0.457
25.535491,0.3654,-0.1378,-0.3065,0.496
25.540318,0.3369,-0.1428,-0.3346,0.496
