time,wx (rad/s),wy (rad/s),wz (rad/s)
48.580998,-0.08,0.01,-0.05
48.583545,-0.08,0.02,-0.05
48.585694,-0.08,0.02,-0.06
48.588028,-0.08,0.02,-0.06
48.590541,-0.08,0.03,-0.06
48.593489,-0.08,0.03,-0.05
48.595597,-0.08,0.03,-0.05
48.604182,-0.08,0.03,-0.05
48.605052,-0.08,0.03,-0.05
48.605467,-0.08,0.03,-0.05
48.606381,-0.08,0.03,-0.05
48.608269,-0.08,0.03,-0.04
48.610478,-0.09,0.02,-0.04
48.613227,-0.09,0.01,-0.04
48.615452,-0.10,0.02,-0.04
48.617828,-0.10,0.02,-0.04
48.620665,-0.11,0.02,-0.04
48.622885,-0.11,0.01,-0.03
48.625293,-0.12,0.01,-0.04
48.627494,-0.12,0.01,-0.04
48.631455,-0.12,0.01,-0.04
48.632559,-0.12,0.00,-0.04
48.635255,-0.12,0.00,-0.04
48.638132,-0.12,0.00,-0.04
48.640136,-0.12,0.01,-0.03
48.642381,-0.11,0.01,-0.03
48.645684,-0.11,0.01,-0.03
48.648269,-0.11,0.01,-0.03
48.650014,-0.11,0.00,-0.03
48.653239,-0.11,-0.00,-0.03
48.655042,-0.11,-0.00,-0.03
48.657169,-0.11,-0.01,-0.03
48.659966,-0.11,-0.01,-0.03
48.662218,-0.10,-0.01,-0.03
48.665710,-0.10,-0.02,-0.03
48.668366,-0.09,-0.02,-0.03
48.670003,-0.09,-0.02,-0.03
48.672023,-0.09,-0.02,-0.02
48.674936,-0.09,-0.02,-0.03
48.677020,-0.08,-0.03,-0.03
48.682598,-0.08,-0.04,-0.03
48.683469,-0.08,-0.04,-0.03
48.684597,-0.07,-0.03,-0.04
48.686850,-0.06,-0.02,-0.04
48.689348,-0.05,-0.02,-0.04
48.691791,-0.05,-0.01,-0.04
48.694656,-0.05,-0.00,-0.05
48.705438,-0.04,-0.00,-0.05
48.706249,-0.04,-0.00,-0.05
48.706620,-0.03,-0.01,-0.05
48.706993,-0.03,-0.00,-0.06
48.707353,-0.03,-0.01,-0.06
48.710129,-0.03,-0.01,-0.06
48.711960,-0.03,-0.01,-0.06
48.716525,-0.03,-0.02,-0.06
48.717784,-0.03,-0.02,-0.06
48.719000,-0.03,-0.03,-0.06
48.721383,-0.03,-0.06,-0.06
48.724063,-0.04,-0.06,-0.06
48.726616,-0.05,-0.06,-0.06
48.728833,-0.05,-0.05,-0.06
48.732503,-0.05,-0.05,-0.06
48.734489,-0.05,-0.05,-0.06
48.737669,-0.06,-0.05,-0.05
48.738648,-0.06,-0.06,-0.05
48.741479,-0.06,-0.07,-0.04
48.744145,-0.07,-0.07,-0.04
48.746945,-0.07,-0.07,-0.03
48.748457,-0.07,-0.07,-0.03
48.751040,-0.07,-0.07,-0.03
48.753614,-0.08,-0.07,-0.03
48.756065,-0.08,-0.07,-0.03
48.758572,-0.09,-0.07,-0.03
48.760869,-0.09,-0.07,-0.03
48.763945,-0.09,-0.07,-0.03
48.767302,-0.09,-0.08,-0.03
48.768331,-0.10,-0.07,-0.03
48.770729,-0.10,-0.08,-0.03
48.774242,-0.10,-0.08,-0.02
48.775989,-0.11,-0.07,-0.02
48.778183,-0.12,-0.07,-0.02
48.780807,-0.12,-0.08,-0.03
48.784296,-0.13,-0.08,-0.02
48.786021,-0.14,-0.07,-0.02
48.788049,-0.14,-0.07,-0.02
48.791056,-0.15,-0.07,-0.02
48.793828,-0.16,-0.07,-0.02
48.803695,-0.16,-0.07,-0.02
48.804542,-0.17,-0.06,-0.02
48.804959,-0.18,-0.05,-0.01
48.805378,-0.18,-0.05,-0.01
48.806870,-0.19,-0.04,-0.01
48.809189,-0.20,-0.04,-0.01
48.810561,-0.21,-0.04,-0.01
48.816588,-0.22,-0.04,-0.01
48.817364,-0.23,-0.04,-0.01
48.817690,-0.24,-0.04,-0.01
48.819994,-0.26,-0.04,-0.01
48.822594,-0.27,-0.04,-0.01
48.825058,-0.28,-0.04,-0.01
48.828131,-0.30,-0.04,-0.01
48.831227,-0.31,-0.04,-0.01
48.832756,-0.32,-0.04,-0.02
48.835994,-0.33,-0.04,-0.02
48.837451,-0.33,-0.05,-0.02
48.840195,-0.34,-0.04,-0.03
48.842653,-0.34,-0.04,-0.03
48.844887,-0.35,-0.04,-0.03
48.847637,-0.35,-0.04,-0.03
48.849759,-0.35,-0.04,-0.04
48.853284,-0.33,-0.04,-0.04
48.854684,-0.33,-0.04,-0.04
48.857386,-0.32,-0.03,-0.04
48.859789,-0.32,-0.03,-0.05
48.863990,-0.30,-0.03,-0.05
48.865022,-0.29,-0.03,-0.05
48.867312,-0.29,-0.03,-0.06
48.870275,-0.28,-0.03,-0.06
48.872270,-0.26,-0.03,-0.06
48.874428,-0.26,-0.03,-0.07
48.877106,-0.25,-0.04,-0.07
48.880093,-0.25,-0.04,-0.08
48.882240,-0.24,-0.05,-0.09
48.884462,-0.23,-0.06,-0.09
48.886778,-0.23,-0.05,-0.09
48.889505,-0.23,-0.05,-0.10
48.892019,-0.22,-0.04,-0.10
48.894284,-0.22,-0.04,-0.09
48.903499,-0.23,-0.05,-0.09
48.904408,-0.24,-0.07,-0.08
48.904856,-0.25,-0.09,-0.08
48.905231,-0.27,-0.13,-0.07
48.906655,-0.30,-0.17,-0.05
48.909171,-0.33,-0.23,-0.04
48.913611,-0.39,-0.30,-0.02
48.914541,-0.45,-0.37,0.01
48.916525,-0.53,-0.47,0.06
48.919215,-0.62,-0.54,0.11
48.922109,-0.69,-0.58,0.15
48.927303,-0.74,-0.55,0.17
48.930089,-0.77,-0.48,0.18
48.930847,-0.79,-0.38,0.19
48.932520,-0.81,-0.29,0.18
48.934055,-0.83,-0.21,0.17
48.936240,-0.85,-0.16,0.16
48.939315,-0.87,-0.13,0.15
48.941601,-0.89,-0.13,0.14
48.943657,-0.92,-0.15,0.15
48.946686,-0.94,-0.17,0.16
48.948923,-0.95,-0.19,0.18
48.951218,-0.97,-0.21,0.20
48.953490,-0.98,-0.22,0.22
48.956610,-0.97,-0.21,0.24
48.958785,-0.97,-0.19,0.26
48.960995,-0.96,-0.18,0.27
48.963565,-0.96,-0.17,0.28
48.966101,-0.95,-0.15,0.29
48.968531,-0.94,-0.13,0.29
48.971133,-0.92,-0.11,0.29
48.973922,-0.91,-0.09,0.29
48.975587,-0.90,-0.07,0.28
48.980790,-0.88,-0.05,0.27
48.981622,-0.87,-0.03,0.26
48.983153,-0.85,-0.02,0.25
48.986302,-0.83,-0.01,0.23
48.988126,-0.82,0.00,0.23
48.991326,-0.79,0.02,0.21
48.993247,-0.77,0.05,0.20
49.004182,-0.74,0.07,0.19
49.004923,-0.71,0.09,0.17
49.005289,-0.67,0.11,0.15
49.005660,-0.63,0.13,0.14
49.006096,-0.59,0.14,0.12
49.008668,-0.55,0.15,0.10
49.010655,-0.50,0.15,0.08
49.014565,-0.46,0.15,0.06
49.015932,-0.41,0.15,0.04
49.017648,-0.35,0.16,0.02
49.020340,-0.29,0.17,0.01
49.022635,-0.24,0.19,-0.00
49.025031,-0.20,0.20,-0.01
49.027519,-0.15,0.22,-0.02
49.030344,-0.12,0.22,-0.02
49.032644,-0.10,0.23,-0.02
49.035076,-0.07,0.24,-0.02
49.037320,-0.04,0.23,-0.03
49.039970,-0.02,0.23,-0.04
49.042353,-0.00,0.23,-0.04
49.046253,0.02,0.22,-0.04
49.047237,0.04,0.22,-0.05
49.050052,0.05,0.22,-0.05
49.052265,0.07,0.21,-0.05
49.054597,0.08,0.21,-0.04
49.057563,0.09,0.21,-0.03
49.060582,0.10,0.20,-0.03
49.062729,0.11,0.20,-0.02
49.064875,0.11,0.19,-0.02
49.067183,0.12,0.19,-0.01
49.072641,0.13,0.18,-0.01
49.077194,0.13,0.18,-0.01
49.080736,0.13,0.18,-0.01
49.081569,0.13,0.17,-0.00
49.083141,0.13,0.15,-0.01
49.085294,0.13,0.15,-0.00
49.085709,0.14,0.13,0.00
49.092964,0.14,0.12,0.01
49.093397,0.14,0.11,0.01
49.093784,0.14,0.11,0.01
49.102727,0.13,0.09,0.02
49.103497,0.13,0.07,0.02
49.103873,0.13,0.05,0.02
49.104890,0.13,0.03,0.03
49.108180,0.13,0.02,0.03
49.108581,0.13,0.01,0.03
49.116968,0.14,0.01,0.04
49.117610,0.15,0.00,0.04
49.118161,0.16,-0.00,0.05
49.119313,0.17,-0.01,0.04
49.120130,0.18,-0.01,0.04
49.121237,0.18,-0.02,0.05
49.123718,0.19,-0.02,0.05
49.126430,0.19,-0.03,0.05
49.130275,0.20,-0.03,0.05
49.131350,0.20,-0.03,0.05
49.133933,0.21,-0.03,0.05
49.136179,0.21,-0.03,0.05
49.139510,0.21,-0.03,0.05
49.141382,0.21,-0.03,0.04
49.143676,0.21,-0.04,0.03
49.146875,0.21,-0.04,0.03
49.148973,0.21,-0.04,0.02
49.151372,0.20,-0.04,0.01
49.153568,0.20,-0.04,0.01
49.155931,0.19,-0.05,0.00
49.158609,0.18,-0.05,-0.00
49.162155,0.18,-0.05,-0.00
49.163376,0.18,-0.05,-0.01
49.165945,0.17,-0.05,-0.01
49.168716,0.16,-0.06,-0.01
49.171252,0.16,-0.06,-0.01
49.173524,0.16,-0.07,-0.02
49.175905,0.16,-0.07,-0.02
49.179132,0.15,-0.07,-0.01
49.180691,0.14,-0.06,-0.01
49.183158,0.14,-0.06,-0.01
49.185567,0.14,-0.06,-0.01
49.188725,0.13,-0.06,-0.01
49.191106,0.13,-0.06,-0.01
49.192938,0.13,-0.06,-0.01
49.205030,0.13,-0.06,-0.01
49.206766,0.13,-0.06,-0.01
49.207241,0.13,-0.06,-0.01
49.207666,0.13,-0.06,-0.01
49.208084,0.13,-0.05,-0.01
49.208510,0.13,-0.04,-0.01
49.210767,0.13,-0.04,-0.01
49.215819,0.14,-0.03,-0.01
49.216556,0.14,-0.02,-0.01
49.218466,0.14,-0.01,-0.01
49.220221,0.15,-0.01,-0.01
49.222728,0.15,-0.01,-0.02
49.225086,0.15,-0.01,-0.02
49.227813,0.15,-0.01,-0.02
49.230245,0.15,-0.01,-0.02
49.232730,0.16,-0.00,-0.02
49.234833,0.16,-0.00,-0.02
49.237360,0.16,0.00,-0.02
49.239800,0.16,0.01,-0.02
49.242490,0.16,0.01,-0.02
49.245024,0.17,0.01,-0.01
49.247883,0.17,0.01,-0.01
49.250269,0.17,0.01,-0.01
49.252415,0.18,0.01,-0.01
49.254641,0.18,0.01,-0.01
49.257369,0.18,0.01,-0.01
49.259811,0.18,0.01,-0.01
49.262418,0.18,0.01,-0.00
49.265100,0.18,0.01,-0.00
49.268221,0.17,0.01,-0.00
49.269690,0.17,0.01,-0.00
49.271912,0.17,0.01,-0.01
49.275189,0.16,0.01,-0.00
49.283045,0.16,0.01,-0.00
49.283708,0.16,0.01,-0.00
49.284056,0.16,0.02,-0.00
49.290669,0.15,0.01,-0.00
49.290984,0.15,0.01,-0.00
49.291187,0.15,0.01,0.00
49.291844,0.14,0.01,0.00
49.295796,0.14,0.01,0.01
49.296750,0.13,0.01,0.01
49.299233,0.12,0.01,0.01
49.301670,0.11,0.01,0.01
49.304389,0.11,0.01,0.02
49.306793,0.10,-0.00,0.02
49.308912,0.09,-0.00,0.02
49.311481,0.08,-0.00,0.02
49.313941,0.08,0.00,0.02
49.316570,0.08,0.00,0.02
49.318819,0.07,0.01,0.02
49.321231,0.07,0.01,0.02
49.323776,0.07,0.01,0.02
49.327408,0.07,0.02,0.02
49.328704,0.08,0.02,0.01
49.331280,0.08,0.02,0.01
49.333669,0.09,0.02,0.01
49.336220,0.10,0.01,0.01
49.339042,0.10,0.02,0.01
49.341027,0.12,0.03,0.01
49.344246,0.13,0.03,0.02
49.346579,0.14,0.03,0.02
49.348739,0.15,0.03,0.02
49.350982,0.16,0.03,0.02
49.353377,0.16,0.03,0.01
49.356250,0.17,0.03,0.01
49.358415,0.18,0.03,0.00
49.361199,0.19,0.03,0.00
49.363413,0.19,0.02,-0.01
49.366508,0.19,0.02,-0.01
49.368282,0.19,0.03,-0.02
49.370742,0.20,0.03,-0.02
49.373175,0.20,0.03,-0.03
49.375819,0.20,0.03,-0.03
49.378397,0.20,0.02,-0.03
49.381370,0.20,0.03,-0.03
49.383142,0.20,0.02,-0.03
49.386161,0.20,0.02,-0.04
49.388189,0.20,0.02,-0.03
49.390506,0.20,0.01,-0.03
49.398237,0.21,-0.00,-0.03
49.398927,0.21,-0.01,-0.03
49.399293,0.20,0.00,-0.03
49.400723,0.20,0.01,-0.03
49.403004,0.20,0.01,-0.03
49.406468,0.19,0.01,-0.02
49.407813,0.18,0.00,-0.02
49.411991,0.17,0.00,-0.02
49.412794,0.17,-0.00,-0.01
49.415312,0.16,-0.00,-0.01
49.417703,0.15,-0.01,-0.01
49.420156,0.14,-0.00,-0.01
49.422578,0.13,-0.01,-0.01
49.425320,0.12,-0.01,-0.01
49.427888,0.11,-0.01,-0.01
49.430493,0.09,-0.02,-0.01
49.432765,0.09,-0.02,-0.00
49.435107,0.08,-0.02,-0.01
49.437433,0.07,-0.02,-0.01
49.440134,0.06,-0.02,-0.01
49.442628,0.05,-0.02,-0.01
49.445664,0.04,-0.01,-0.01
49.447559,0.03,-0.01,-0.01
49.450027,0.03,-0.01,-0.01
49.452276,0.02,-0.00,-0.01
49.454845,0.01,-0.00,-0.01
49.457816,0.01,-0.01,-0.01
49.461298,0.00,-0.01,-0.01
49.462729,0.00,-0.01,-0.01
49.465110,-0.00,-0.00,-0.01
49.467165,-0.00,-0.00,-0.01
49.470884,-0.01,-0.00,-0.01
49.473296,-0.01,-0.01,-0.00
49.475950,-0.01,-0.01,-0.00
49.478657,-0.01,-0.01,0.00
49.479502,-0.01,-0.01,0.00
49.482266,-0.01,-0.01,0.00
49.484737,-0.02,-0.01,0.01
49.488293,-0.02,-0.01,0.00
49.490938,-0.02,-0.01,0.01
49.493098,-0.02,-0.01,0.01
49.500139,-0.02,-0.01,0.01
49.500800,-0.03,-0.01,0.01
49.501147,-0.03,-0.01,0.00
49.501596,-0.03,-0.01,0.01
49.504890,-0.03,-0.02,0.01
49.506507,-0.04,-0.03,0.01
49.509583,-0.04,-0.02,0.00
49.512950,-0.04,-0.03,0.00
49.514140,-0.04,-0.03,0.00
49.516398,-0.05,-0.03,-0.00
49.518768,-0.05,-0.03,-0.00
49.521295,-0.05,-0.04,-0.00
49.524093,-0.05,-0.04,-0.00
49.526837,-0.05,-0.04,-0.01
49.528870,-0.05,-0.03,-0.01
49.532134,-0.04,-0.03,-0.01
49.534088,-0.04,-0.02,-0.02
49.536526,-0.04,-0.02,-0.02
49.538770,-0.05,-0.02,-0.02
49.541323,-0.05,-0.02,-0.02
49.544535,-0.05,-0.00,-0.03
49.546890,-0.06,0.00,-0.03
49.548524,-0.06,0.00,-0.03
49.551054,-0.06,0.01,-0.04
49.553672,-0.07,0.01,-0.04
49.556220,-0.06,0.01,-0.05
49.558541,-0.06,0.02,-0.05
49.561416,-0.06,0.02,-0.05
49.564062,-0.05,0.01,-0.05
49.566240,-0.05,0.00,-0.04
49.568297,-0.05,-0.00,-0.04
49.570746,-0.05,-0.01,-0.04
49.573281,-0.05,-0.02,-0.03
49.577588,-0.05,-0.02,-0.03
49.578924,-0.04,-0.02,-0.03
49.580643,-0.04,-0.03,-0.04
49.583633,-0.04,-0.04,-0.04
49.589045,-0.04,-0.04,-0.04
49.589523,-0.04,-0.04,-0.04
49.590640,-0.04,-0.04,-0.05
49.593551,-0.03,-0.05,-0.05
49.598752,-0.03,-0.05,-0.06
49.599585,-0.01,-0.04,-0.06
49.600400,-0.00,-0.04,-0.07
49.603338,0.00,-0.04,-0.08
49.605300,0.02,-0.03,-0.08
49.607807,0.04,-0.03,-0.08
49.610861,0.06,-0.03,-0.08
49.612721,0.08,-0.02,-0.09
49.615271,0.09,-0.02,-0.09
49.618096,0.11,-0.02,-0.08
49.620056,0.13,-0.01,-0.08
49.622862,0.15,-0.00,-0.07
49.625086,0.16,-0.00,-0.07
49.627609,0.17,-0.00,-0.07
49.630024,0.18,0.00,-0.06
49.632686,0.19,-0.00,-0.05
49.634847,0.20,-0.00,-0.05
49.637492,0.21,0.00,-0.04
49.639877,0.22,0.00,-0.03
49.643843,0.22,-0.00,-0.03
49.645056,0.22,-0.00,-0.02
49.647373,0.22,-0.00,-0.01
49.650075,0.22,0.00,-0.01
49.652387,0.21,-0.00,-0.01
49.654875,0.21,-0.00,-0.00
49.657337,0.21,0.00,-0.00
49.660803,0.21,0.00,0.00
49.662606,0.21,0.01,0.00
49.664690,0.21,0.01,0.00
49.667109,0.21,0.01,0.00
49.669755,0.21,0.01,0.01
49.672084,0.21,0.02,0.01
49.674590,0.21,0.02,0.01
49.678631,0.20,0.02,0.00
49.679510,0.19,0.03,0.00
49.682540,0.19,0.03,0.00
49.684331,0.18,0.03,0.00
49.686764,0.17,0.03,0.00
49.689296,0.17,0.04,-0.00
49.692056,0.15,0.04,-0.00
49.701962,0.14,0.04,-0.00
49.702687,0.14,0.04,-0.01
49.703071,0.12,0.04,-0.00
49.703434,0.11,0.03,-0.00
49.704539,0.10,0.03,-0.00
49.707292,0.08,0.03,-0.00
49.713235,0.07,0.03,0.00
49.714415,0.06,0.03,0.00
49.714826,0.04,0.02,0.00
49.716468,0.03,0.02,0.01
49.718995,0.02,0.02,0.01
49.722041,0.00,0.01,0.00
49.724159,-0.01,0.01,0.00
49.728591,-0.02,-0.00,-0.00
49.729501,-0.03,-0.01,0.00
49.731354,-0.03,-0.01,-0.00
49.733664,-0.04,-0.01,-0.01
49.736813,-0.05,-0.00,-0.00
49.739043,-0.05,-0.01,-0.00
49.741546,-0.06,-0.01,-0.00
49.744151,-0.07,-0.01,-0.00
49.746490,-0.07,-0.01,0.00
49.748986,-0.07,-0.01,-0.00
49.751402,-0.08,-0.01,-0.01
49.753544,-0.08,-0.01,-0.01
49.755998,-0.08,-0.01,-0.01
49.758732,-0.08,-0.01,-0.02
49.762275,-0.08,-0.01,-0.02
49.763610,-0.07,-0.02,-0.03
49.766241,-0.07,-0.03,-0.03
49.768301,-0.07,-0.04,-0.03
49.770983,-0.06,-0.04,-0.03
49.773578,-0.05,-0.04,-0.04
49.784564,-0.05,-0.04,-0.04
49.785443,-0.04,-0.04,-0.04
49.786021,-0.04,-0.04,-0.04
49.786417,-0.04,-0.04,-0.05
49.786835,-0.03,-0.03,-0.05
49.789196,-0.03,-0.04,-0.05
49.790787,-0.03,-0.04,-0.05
49.796294,-0.02,-0.04,-0.05
49.797132,-0.02,-0.03,-0.05
49.798132,-0.01,-0.02,-0.05
49.801040,0.00,-0.01,-0.05
49.802977,0.01,-0.01,-0.04
49.805328,0.02,-0.01,-0.04
49.807936,0.03,-0.00,-0.03
49.810884,0.04,-0.00,-0.02
49.813073,0.05,0.01,-0.02
49.815506,0.05,0.01,-0.02
49.817736,0.06,0.01,-0.01
49.820562,0.07,0.02,-0.01
49.822640,0.08,0.02,-0.01
49.826801,0.08,0.01,-0.01
49.827649,0.08,0.01,-0.01
49.830308,0.08,0.01,-0.01
49.833073,0.09,-0.00,-0.01
49.835080,0.08,-0.00,-0.02
49.837997,0.08,-0.01,-0.02
49.840403,0.08,-0.01,-0.02
49.843498,0.08,-0.02,-0.02
49.844931,0.08,-0.02,-0.01
49.847553,0.07,-0.02,-0.01
49.850200,0.07,-0.02,-0.01
49.853020,0.06,-0.01,-0.00
49.854739,0.05,-0.01,0.01
49.857211,0.05,-0.02,0.02
49.860915,0.04,-0.02,0.03
49.863181,0.03,-0.03,0.04
49.864731,0.02,-0.03,0.04
49.867094,0.01,-0.03,0.04
49.869694,0.01,-0.03,0.04
49.872013,0.01,-0.03,0.04
49.874829,0.01,-0.03,0.04
49.878262,0.01,-0.03,0.05
49.881130,0.01,-0.02,0.04
49.882588,0.01,-0.02,0.04
49.884405,0.02,-0.01,0.05
49.886866,0.02,-0.01,0.05
49.889356,0.03,0.00,0.07
49.900723,0.03,0.01,0.11
49.901417,0.03,0.05,0.14
49.901781,0.03,0.10,0.16
49.902260,0.02,0.14,0.19
49.902619,0.02,0.17,0.21
49.904820,0.02,0.16,0.23
49.907646,0.03,0.14,0.25
49.912468,0.03,0.11,0.25
49.913467,0.04,0.09,0.23
49.914342,0.05,0.06,0.20
49.917072,0.05,0.04,0.17
49.919669,0.06,0.02,0.13
49.921336,0.06,-0.01,0.09
49.923905,0.05,-0.03,0.07
49.926980,0.05,-0.04,0.06
49.929205,0.04,-0.04,0.05
49.931612,0.03,-0.02,0.05
49.933734,0.02,-0.00,0.05
49.936735,0.01,0.02,0.05
49.939021,0.00,0.03,0.05
49.942696,-0.00,0.04,0.05
49.943604,-0.01,0.04,0.05
49.946122,-0.01,0.04,0.04
49.948910,-0.02,0.04,0.04
49.951237,-0.02,0.03,0.04
49.953564,-0.03,0.02,0.04
49.955902,-0.04,0.01,0.04
49.959291,-0.05,0.01,0.04
49.960912,-0.05,0.00,0.04
49.963731,-0.06,-0.00,0.04
49.965970,-0.06,-0.00,0.04
49.968917,-0.07,-0.00,0.04
49.970804,-0.08,-0.00,0.04
49.973302,-0.08,-0.00,0.04
49.976439,-0.09,-0.00,0.04
49.979887,-0.09,0.00,0.03
49.982053,-0.10,0.01,0.03
49.983586,-0.10,0.01,0.03
49.986943,-0.11,0.02,0.03
49.988251,-0.11,0.02,0.03
50.000613,-0.11,0.03,0.03
50.001480,-0.12,0.03,0.02
50.001989,-0.12,0.03,0.02
50.002410,-0.12,0.03,0.02
50.002763,-0.13,0.03,0.02
50.003697,-0.13,0.03,0.01
50.006164,-0.13,0.03,0.01
50.018235,-0.13,0.03,0.01
50.018917,-0.13,0.03,0.01
50.019266,-0.13,0.03,0.01
50.019588,-0.12,0.04,0.01
50.019905,-0.13,0.04,0.01
50.020379,-0.12,0.04,0.02
50.022853,-0.13,0.04,0.02
50.025289,-0.12,0.03,0.02
50.027920,-0.12,0.03,0.03
50.030287,-0.12,0.02,0.03
50.032753,-0.12,0.02,0.03
50.035221,-0.12,0.01,0.03
50.037826,-0.13,0.01,0.03
50.040149,-0.13,0.01,0.04
50.042510,-0.13,0.01,0.04
50.045153,-0.13,0.00,0.04
50.047666,-0.14,0.00,0.04
50.050173,-0.15,0.00,0.04
50.052675,-0.15,0.01,0.04
50.054847,-0.15,0.02,0.04
50.058554,-0.15,0.04,0.04
50.059709,-0.16,0.05,0.05
50.062294,-0.16,0.07,0.05
50.064785,-0.15,0.08,0.06
50.067606,-0.15,0.08,0.06
50.069816,-0.14,0.08,0.06
50.072131,-0.14,0.07,0.06
50.075359,-0.13,0.06,0.05
50.078020,-0.12,0.06,0.04
50.079470,-0.11,0.05,0.04
50.082006,-0.10,0.05,0.04
50.084949,-0.09,0.04,0.04
50.087116,-0.08,0.04,0.03
50.089528,-0.07,0.04,0.03
50.095970,-0.05,0.05,0.02
50.096616,-0.04,0.04,0.02
50.097310,-0.03,0.04,0.01
50.099187,-0.03,0.04,0.01
50.102150,-0.02,0.04,0.00
50.104078,-0.01,0.04,0.00
50.106682,-0.00,0.04,-0.00
50.109171,0.00,0.04,-0.00
50.111826,0.01,0.04,-0.00
50.114393,0.01,0.05,-0.00
50.117612,0.01,0.06,-0.00
50.118975,0.02,0.06,0.00
50.121578,0.02,0.06,0.00
50.125030,0.02,0.06,0.01
50.126809,0.02,0.07,0.01
50.128878,0.02,0.07,0.01
50.131684,0.02,0.07,0.01
50.134524,0.02,0.06,0.01
50.136593,0.02,0.06,0.02
50.138751,0.02,0.05,0.02
50.141539,0.02,0.05,0.02
50.143790,0.03,0.05,0.02
50.146458,0.02,0.05,0.03
50.148647,0.03,0.05,0.03
50.151107,0.03,0.05,0.03
50.153527,0.03,0.05,0.03
50.158741,0.03,0.04,0.03
50.162483,0.02,0.04,0.03
50.165677,0.02,0.04,0.03
50.166171,0.02,0.04,0.03
50.169753,0.01,0.04,0.03
50.170168,0.01,0.04,0.03
50.172297,0.01,0.04,0.03
50.176873,0.00,0.04,0.03
50.177999,0.00,0.04,0.03
50.179075,0.00,0.05,0.03
50.180825,0.00,0.05,0.04
50.183205,-0.01,0.06,0.03
50.186426,-0.01,0.06,0.03
50.188193,-0.02,0.06,0.03
50.196347,-0.02,0.06,0.03
50.197078,-0.02,0.06,0.03
50.197495,-0.03,0.06,0.03
50.198347,-0.03,0.06,0.02
50.200521,-0.03,0.06,0.02
50.204127,-0.03,0.06,0.02
50.206369,-0.03,0.06,0.02
50.209749,-0.04,0.06,0.02
50.210468,-0.04,0.05,0.01
50.212801,-0.03,0.05,0.01
50.215833,-0.03,0.04,0.01
50.218273,-0.03,0.03,0.01
50.220716,-0.03,0.03,0.01
50.222569,-0.03,0.03,0.01
50.227006,-0.03,0.02,0.01
50.228933,-0.02,0.02,0.00
50.230553,-0.02,0.02,0.00
50.232918,-0.01,0.02,0.00
50.235498,-0.01,0.02,-0.00
50.237962,-0.01,0.01,-0.00
50.241818,-0.00,0.01,-0.00
50.242621,-0.00,0.01,-0.00
50.245195,-0.00,0.01,-0.01
50.247430,-0.00,0.01,-0.00
50.250286,0.00,0.01,-0.00
50.252619,0.00,0.01,-0.00
50.255237,0.00,0.01,-0.00
50.257990,0.01,0.01,-0.00
50.259658,0.00,0.01,-0.01
50.262308,0.00,0.00,-0.01
50.264847,0.00,0.00,-0.02
50.267184,0.00,0.01,-0.02
50.270286,0.00,0.01,-0.02
50.272077,0.00,0.01,-0.02
50.276011,-0.00,0.01,-0.02
50.277813,0.00,0.01,-0.02
50.279686,0.00,0.01,-0.03
50.282619,0.00,0.01,-0.03
50.285009,0.01,0.00,-0.02
50.286948,0.01,-0.00,-0.02
50.290365,0.02,-0.01,-0.02
50.298924,0.03,-0.01,-0.02
50.299778,0.04,-0.01,-0.02
50.300173,0.04,-0.00,-0.02
50.300553,0.05,-0.00,-0.01
50.310978,0.06,-0.01,-0.01
50.311625,0.06,-0.01,-0.01
50.311975,0.07,-0.01,-0.01
50.312286,0.07,-0.01,-0.00
50.312591,0.08,-0.01,-0.00
50.318084,0.08,-0.02,-0.00
50.318533,0.08,-0.02,-0.00
50.318986,0.08,-0.02,-0.01
50.322746,0.08,-0.02,-0.01
50.327119,0.08,-0.02,-0.01
50.327514,0.07,-0.02,-0.01
50.329131,0.07,-0.01,-0.01
50.331211,0.07,-0.01,-0.01
50.333945,0.06,-0.01,-0.01
50.336345,0.06,-0.00,-0.02
50.338783,0.05,0.00,-0.02
50.341504,0.05,0.01,-0.02
50.344494,0.05,0.01,-0.02
50.346833,0.05,0.02,-0.02
50.349152,0.05,0.02,-0.02
50.351136,0.05,0.03,-0.02
50.354073,0.05,0.03,-0.02
50.356725,0.05,0.03,-0.03
50.360618,0.05,0.03,-0.03
50.360797,0.06,0.03,-0.02
50.363594,0.06,0.02,-0.02
50.366012,0.07,0.02,-0.02
50.368529,0.07,0.02,-0.02
50.370862,0.08,0.02,-0.01
50.373587,0.08,0.01,-0.02
50.375730,0.08,0.01,-0.01
50.378341,0.08,0.01,-0.01
50.380532,0.08,0.01,-0.01
50.383877,0.08,0.02,-0.01
50.385694,0.08,0.02,-0.01
50.388674,0.08,0.02,-0.00
50.394687,0.08,0.03,-0.01
50.395306,0.08,0.03,-0.01
50.395655,0.08,0.03,-0.01
50.398395,0.07,0.04,-0.02
50.400655,0.07,0.04,-0.01
50.403184,0.07,0.04,-0.01
50.405625,0.07,0.04,-0.01
50.408146,0.07,0.03,-0.00
50.410959,0.07,0.03,-0.01
50.413284,0.06,0.03,-0.00
50.415774,0.06,0.03,-0.00
50.418233,0.05,0.03,-0.00
50.420595,0.05,0.03,-0.00
50.423415,0.04,0.02,-0.00
50.425618,0.03,0.03,-0.01
50.428241,0.03,0.04,-0.00
50.430427,0.02,0.05,-0.00
50.433564,0.02,0.05,-0.01
